app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
26.3,110.28,100,23.9,109.6,858.17,47.29,732,d,1.25,1016.1,final,92,1017.01245,0,115,25.3,2018-08-01T10:15:00,2018-08-01T14:15:00,1533132900,1.9,15,500,r01d,Light rain,145,5.4,4.84
26.4,114.12,100,23.7,111.58,867.91,49.88,766.5,d,1,1016,final,90,1016.925,0,132,25.4,2018-08-01T10:30:00,2018-08-01T14:30:00,1533133800,2,15,500,r01d,Light rain,150,5.6,4.97
26.5,117.96,100,23.5,113.56,877.64,52.48,801,d,0.75,1015.9,final,88,1016.8375,0,136,25.6,2018-08-01T10:45:00,2018-08-01T14:45:00,1533134700,2.2,14,500,r01d,Light rain,150,10.2,5.09
27.4,121.8,93,24.1,115.54,887.38,55.07,835.5,d,0.5,1015.8,final,87,1016.75,0,189,26.4,2018-08-01T11:00:00,2018-08-01T15:00:00,1533135600,2.7,15,804,c04d,Overcast clouds,165,10.2,4.84
30.6,127.55,87,24.3,116.7,892.75,57.15,857.8,d,0.375,1015.725,final,84,1016.6625,0,315,27.2,2018-08-01T11:15:00,2018-08-01T15:15:00,1533136500,3.2,16,804,c04d,Overcast clouds,180,10.2,4.59
31.1,133.29,87,23.8,117.86,898.12,59.24,880.1,d,0.25,1015.65,final,80,1016.575,0,325,27.6,2018-08-01T11:30:00,2018-08-01T15:30:00,1533137400,3.3,16,804,c04d,Overcast clouds,180,10.3,5.4
31.6,139.04,87,23.6,119.02,903.49,61.32,902.4,d,0.125,1015.575,final,77,1016.48755,0,334,28,2018-08-01T11:45:00,2018-08-01T15:45:00,1533138300,3.5,16,804,c04d,Overcast clouds,180,10.3,6.2
31.4,144.78,87,23,120.18,908.86,63.4,924.7,d,0,1015.5,final,74,1016.4,0,345,28.1,2018-08-01T12:00:00,2018-08-01T16:00:00,1533139200,3.6,16,804,c04d,Overcast clouds,185,7.4,6.36
31.6,153.14,87,23.1,120.58,910.67,64.32,932.8,d,0.125,1015.325,final,74,1016.25,0,348,28.2,2018-08-01T12:15:00,2018-08-01T16:15:00,1533140100,3.7,16,804,c04d,Overcast clouds,185,7.6,6.53
31.7,161.49,87,23,120.99,912.49,65.24,941,d,0.25,1015.15,final,73,1016.1,0,351,28.3,2018-08-01T12:30:00,2018-08-01T16:30:00,1533141000,3.8,16,804,c04d,Overcast clouds,190,10.1,6.7
31.6,169.85,87,22.8,121.39,914.3,66.16,949.1,d,0.375,1014.975,final,72,1015.95,0,355,28.3,2018-08-01T12:45:00,2018-08-01T16:45:00,1533141900,3.8,16,804,c04d,Overcast clouds,200,10,7.2
31.6,178.2,87,22.8,121.79,916.11,67.08,957.2,d,0.5,1014.8,final,72,1015.8,0,358,28.3,2018-08-01T13:00:00,2018-08-01T17:00:00,1533142800,3.9,16,804,c04d,Overcast clouds,215,9.9,6.16
32.2,186.74,87,23.7,121.46,914.62,66.31,950.5,d,1,1014.8,final,76,1015.7375,0,352,28.3,2018-08-01T13:15:00,2018-08-01T17:15:00,1533143700,3.8,16,500,r01d,Light rain,225,9.9,5.13
32.9,195.28,87,24.5,121.13,913.12,65.54,943.8,d,1.5,1014.8,final,80,1015.675,0,337,28.3,2018-08-01T13:30:00,2018-08-01T17:30:00,1533144600,3.8,16,500,r01d,Light rain,240,9.8,4.09
33.4,203.82,87,25.1,120.79,911.63,64.77,937,d,2,1014.8,final,83,1015.6125,0,329,28.3,2018-08-01T13:45:00,2018-08-01T17:45:00,1533145500,3.7,16,500,r01d,Light rain,210,11.8,7.7
34.1,212.36,87,25.9,120.46,910.13,64,930.3,d,2.5,1014.8,final,87,1015.55,0,320,28.3,2018-08-01T14:00:00,2018-08-01T18:00:00,1533146400,3.7,16,500,r01d,Light rain,210,9.2,7.7
34.2,218.35,87,25.3,119.38,905.12,62,909.3,d,1.875,1014.725,final,82,1015.4875,0,319,28.7,2018-08-01T14:15:00,2018-08-01T18:15:00,1533147300,3.5,16,500,r01d,Light rain,215,9.2,7.7
34.4,224.34,87,24.8,118.29,900.12,59.99,888.3,d,1.25,1014.65,final,78,1015.425,0,317,29,2018-08-01T14:30:00,2018-08-01T18:30:00,1533148200,3.4,16,500,r01d,Light rain,215,9.2,7.7
34.5,230.32,87,24.3,117.21,895.11,57.99,867.2,d,0.625,1014.575,final,74,1015.3625,0,319,29.4,2018-08-01T14:45:00,2018-08-01T18:45:00,1533149100,3.2,16,500,r01d,Light rain,220,10.8,7.7
34.1,236.31,87,23.4,116.12,890.1,55.98,846.2,d,0,1014.5,final,69,1015.3,0,314,29.7,2018-08-01T15:00:00,2018-08-01T19:00:00,1533150000,3.1,16,804,c04d,Overcast clouds,225,10.6,7.7
34.3,240.28,87,23.2,114.22,880.83,53.41,812.7,d,0,1014.425,final,67,1015.25,0,303,30,2018-08-01T15:15:00,2018-08-01T19:15:00,1533150900,2.9,16,804,c04d,Overcast clouds,225,10.3,7.7
34.3,244.26,87,22.7,112.32,871.55,50.85,779.2,d,0,1014.35,final,64,1015.19995,0,292,30.3,2018-08-01T15:30:00,2018-08-01T19:30:00,1533151800,2.7,16,804,c04d,Overcast clouds,230,10.1,7.7
34.5,248.23,87,22.5,110.42,862.28,48.28,745.8,d,0,1014.275,final,62,1015.14996,0,280,30.6,2018-08-01T15:45:00,2018-08-01T19:45:00,1533152700,2.5,16,804,c04d,Overcast clouds,230,9.8,7.7
34.6,252.2,87,22.2,108.52,853,45.71,712.3,d,0,1014.2,final,60,1015.1,0,268,30.9,2018-08-01T16:00:00,2018-08-01T20:00:00,1533153600,2.3,16,804,c04d,Overcast clouds,230,10.3,7.82
34.7,255.15,87,21.9,105.68,837.78,42.93,669.3,d,0.125,1014.2,final,58,1015.07495,0,253,31.1,2018-08-01T16:15:00,2018-08-01T20:15:00,1533154500,2.1,16,804,c04d,Overcast clouds,230,10.8,7.94
34.7,258.09,87,21.6,102.84,822.56,40.15,626.4,d,0.25,1014.2,final,56,1015.05,0,237,31.4,2018-08-01T16:30:00,2018-08-01T20:30:00,1533155400,1.9,16,804,c04d,Overcast clouds,230,11.3,8.07
35,261.04,87,21.5,99.99,807.33,37.37,583.4,d,0.375,1014.2,final,55,1015.025,0,221,31.7,2018-08-01T16:45:00,2018-08-01T20:45:00,1533156300,1.7,16,804,c04d,Overcast clouds,230,11.8,8.19
34,263.98,87,20.7,97.15,792.11,34.59,540.5,d,0.5,1014.2,final,53,1015,0,206,31.4,2018-08-01T17:00:00,2018-08-01T21:00:00,1533157200,1.5,16,804,c04d,Overcast clouds,230,11.6,7.94
33.7,266.46,87,20.7,93.09,767.12,31.75,492.2,d,0.375,1014.2,final,54,1015.05,0,188,31.1,2018-08-01T17:15:00,2018-08-01T21:15:00,1533158100,1.4,16,804,c04d,Overcast clouds,225,11.3,7.69
33.2,268.94,87,20.5,89.02,742.13,28.91,443.9,d,0.25,1014.2,final,54,1015.1,0,170,30.9,2018-08-01T17:30:00,2018-08-01T21:30:00,1533159000,1.2,16,804,c04d,Overcast clouds,225,11.1,7.45
32.9,271.42,87,20.5,84.96,717.13,26.06,395.6,d,0.125,1014.2,final,55,1015.15,0,151,30.6,2018-08-01T17:45:00,2018-08-01T21:45:00,1533159900,1.1,16,804,c04d,Overcast clouds,220,10.8,7.2
33.1,273.9,87,20.8,80.89,692.14,23.22,347.3,d,0,1014.2,final,56,1015.2,0,132,30.6,2018-08-01T18:00:00,2018-08-01T22:00:00,1533160800,1,16,804,c04d,Overcast clouds,210,10.3,6.95
33.3,276.22,87,21.1,74.91,646.73,20.41,299.3,d,0,1014.275,final,57,1015.25,0,114,30.6,2018-08-01T18:15:00,2018-08-01T22:15:00,1533161700,0.9,16,804,c04d,Overcast clouds,200,9.8,6.7
33.6,278.53,87,21.4,68.93,601.32,17.6,251.2,d,0,1014.35,final,58,1015.30005,0,95,30.6,2018-08-01T18:30:00,2018-08-01T22:30:00,1533162600,0.8,16,804,c04d,Overcast clouds,190,9.3,6.45
33.6,280.85,87,21.4,62.95,555.91,14.79,203.1,d,0,1014.425,final,58,1015.35004,0,77,30.6,2018-08-01T18:45:00,2018-08-01T22:45:00,1533163500,0.8,16,804,c04d,Overcast clouds,180,8.8,6.2
33.2,283.16,87,21.4,56.97,510.5,11.98,155.1,d,0,1014.5,final,59,1015.4,0,59,30.3,2018-08-01T19:00:00,2018-08-01T23:00:00,1533164400,0.7,16,804,c04d,Overcast clouds,185,6.8,5.92
32.8,285.51,87,21.4,46.04,399.59,9.27,118.1,d,0,1014.55,final,60,1015.45,0,90,30,2018-08-01T19:15:00,2018-08-01T23:15:00,1533165300,0.7,16,804,c04d,Overcast clouds,185,6.4,5.65
32.5,287.86,87,21.4,35.12,288.69,6.57,81.2,d,0,1014.6,final,61,1015.5,0,65,29.7,2018-08-01T19:30:00,2018-08-01T23:30:00,1533166200,0.7,16,804,c04d,Overcast clouds,190,6.1,5.37
32.1,290.21,87,21.4,24.19,177.78,3.86,44.2,d,0,1014.65,final,62,1015.55,0,40,29.4,2018-08-01T19:45:00,2018-08-01T23:45:00,1533167100,0.7,16,804,c04n,Overcast clouds,190,5.7,5.09
32.3,292.56,87,21.6,13.26,66.87,1.15,7.3,d,0,1014.7,final,63,1015.6,0,16,29.4,2018-08-01T20:00:00,2018-08-02T00:00:00,1533168000,0.7,16,804,c04n,Overcast clouds,190,5.7,5.09
31.7,295.1,87,21.5,9.95,50.15,-1.37,5.5,d,0,1014.825,final,64,1015.725,0,12,29,2018-08-01T20:15:00,2018-08-02T00:15:00,1533168900,0,16,804,c04n,Overcast clouds,190,5.5,4.93
31.4,297.65,87,21.7,6.63,33.44,-3.89,3.6,d,0,1014.95,final,66,1015.85,0,8,28.7,2018-08-01T20:30:00,2018-08-02T00:30:00,1533169800,0,16,804,c04n,Overcast clouds,190,5.3,4.76
31,300.19,87,21.8,3.32,16.72,-6.41,1.8,d,0,1015.075,final,68,1015.975,0,4,28.3,2018-08-01T20:45:00,2018-08-02T00:45:00,1533170700,0,16,804,c04n,Overcast clouds,190,9.8,4.59
31.1,302.73,78,22.1,0,0,-8.93,0,n,0,1015.2,final,69,1016.1,0,0,28.3,2018-08-01T21:00:00,2018-08-02T01:00:00,1533171600,0,16,804,c04n,Overcast clouds,190,9.9,5.12
31.1,305.6,68,22.1,0,0,-11.16,0,n,0,1015.275,final,69,1016.225,0,0,28.3,2018-08-01T21:15:00,2018-08-02T01:15:00,1533172500,0,16,803,c03n,Broken clouds,190,10.1,5.65
31.1,308.48,59,22.1,0,0,-13.39,0,n,0,1015.35,final,69,1016.35,0,0,28.3,2018-08-01T21:30:00,2018-08-02T01:30:00,1533173400,0,16,803,c03n,Broken clouds,190,10.2,6.17
31.1,311.35,50,22.1,0,0,-15.61,0,n,0,1015.425,final,69,1016.475,0,0,28.3,2018-08-01T21:45:00,2018-08-02T01:45:00,1533174300,0,16,803,c03n,Broken clouds,190,10.3,6.7
30.9,314.22,43,21.9,0,0,-17.84,0,n,0,1015.5,final,69,1016.6,0,0,28.2,2018-08-01T22:00:00,2018-08-02T02:00:00,1533175200,0,16,803,c03n,Broken clouds,200,7.6,6.57
30.8,317.54,37,22.1,0,0,-19.64,0,n,0,1015.575,final,70,1016.675,0,0,28.1,2018-08-01T22:15:00,2018-08-02T02:15:00,1533176100,0,16,802,c02n,Scattered clouds,205,7.5,6.45
30.8,320.86,31,22.4,0,0,-21.44,0,n,0,1015.65,final,72,1016.75,0,0,27.9,2018-08-01T22:30:00,2018-08-02T02:30:00,1533177000,0,16,802,c02n,Scattered clouds,215,7.3,6.32
30.7,324.17,25,22.5,0,0,-23.24,0,n,0,1015.725,final,73,1016.825,0,0,27.8,2018-08-01T22:45:00,2018-08-02T02:45:00,1533177900,0,16,802,c02n,Scattered clouds,220,10.1,6.2
30.8,327.49,31,22.7,0,0,-25.04,0,n,0,1015.8,final,74,1016.9,0,0,27.8,2018-08-01T23:00:00,2018-08-02T03:00:00,1533178800,0,16,802,c02n,Scattered clouds,220,10,6.2
30.7,331.29,37,22.5,0,0,-26.25,0,n,0,1015.975,final,73,1017.025,0,0,27.8,2018-08-01T23:15:00,2018-08-02T03:15:00,1533179700,0,16,802,c02n,Scattered clouds,220,9.9,6.2
30.5,335.08,43,22.3,0,0,-27.45,0,n,0,1016.15,final,72,1017.15,0,0,27.8,2018-08-01T23:30:00,2018-08-02T03:30:00,1533180600,0,16,803,c03n,Broken clouds,220,9.9,6.2
30.5,338.88,50,22.3,0,0,-28.66,0,n,0,1016.325,final,72,1017.275,0,0,27.8,2018-08-01T23:45:00,2018-08-02T03:45:00,1533181500,0,16,803,c03n,Broken clouds,220,9.8,6.2
30.1,342.67,50,21.9,0,0,-29.86,0,n,0,1016.5,final,71,1017.4,0,0,27.6,2018-08-02T00:00:00,2018-08-02T04:00:00,1533182400,0,16,803,c03n,Broken clouds,220,10.1,6.32
29.7,346.8,50,21.5,0,0,-30.31,0,n,0,1016.4875,final,70,1017.375,0,0,27.5,2018-08-02T00:15:00,2018-08-02T04:15:00,1533183300,0,16,803,c03n,Broken clouds,220,10.3,6.45
29.3,350.93,50,20.9,0,0,-30.77,0,n,0,1016.475,final,68,1017.35,0,0,27.4,2018-08-02T00:30:00,2018-08-02T04:30:00,1533184200,0,16,803,c03n,Broken clouds,220,10.6,6.57
28.9,355.06,50,20.5,0,0,-31.22,0,n,0,1016.4625,final,67,1017.325,0,0,27.2,2018-08-02T00:45:00,2018-08-02T04:45:00,1533185100,0,16,803,c03n,Broken clouds,220,10.8,6.7
28.6,359.19,59,20.2,0,0,-31.67,0,n,0,1016.45,final,66,1017.3,0,0,27.1,2018-08-02T01:00:00,2018-08-02T05:00:00,1533186000,0,16,803,c03n,Broken clouds,230,7.5,6.45
28.4,273.34,68,19.8,0,0,-31.3,0,n,0,1016.4375,final,65,1017.275,0,0,26.9,2018-08-02T01:15:00,2018-08-02T05:15:00,1533186900,0,16,803,c03n,Broken clouds,235,7.2,6.2
28.1,187.48,78,19.4,0,0,-30.93,0,n,0,1016.42505,final,64,1017.25,0,0,26.8,2018-08-02T01:30:00,2018-08-02T05:30:00,1533187800,0,16,804,c04n,Overcast clouds,245,6.8,5.95
27.9,101.63,87,19.1,0,0,-30.56,0,n,0,1016.41254,final,63,1017.225,0,0,26.7,2018-08-02T01:45:00,2018-08-02T05:45:00,1533188700,0,16,804,c04n,Overcast clouds,250,6.5,5.7
27.8,15.77,87,18.8,0,0,-30.19,0,n,0,1016.4,final,62,1017.2,0,0,26.7,2018-08-02T02:00:00,2018-08-02T06:00:00,1533189600,0,16,804,c04n,Overcast clouds,250,6.5,5.7
26.7,19.61,87,19,0,0,-29.06,0,n,0,1016.35004,final,64,1017.2,0,0,26.3,2018-08-02T02:15:00,2018-08-02T06:15:00,1533190500,0,16,804,c04n,Overcast clouds,245,6,5.33
26.3,23.45,87,18.9,0,0,-27.93,0,n,0,1016.30005,final,65,1017.2,0,0,26,2018-08-02T02:30:00,2018-08-02T06:30:00,1533191400,0,16,804,c04n,Overcast clouds,235,5.6,4.96
25.9,27.29,87,18.8,0,0,-26.79,0,n,0,1016.25,final,66,1017.2,0,0,25.6,2018-08-02T02:45:00,2018-08-02T06:45:00,1533192300,0,16,804,c04n,Overcast clouds,230,5.1,4.59
25.7,31.13,87,19,0,0,-25.66,0,n,0,1016.2,final,68,1017.2,0,0,25.3,2018-08-02T03:00:00,2018-08-02T07:00:00,1533193200,0,16,804,c04n,Overcast clouds,230,5,4.47
25.4,34.5,87,18.9,0,0,-23.92,0,n,0,1016.2,final,69,1017.2,0,0,25,2018-08-02T03:15:00,2018-08-02T07:15:00,1533194100,0,16,804,c04n,Overcast clouds,225,4.8,4.34
25.1,37.88,87,18.9,0,0,-22.17,0,n,0,1016.2,final,70,1017.2,0,0,24.7,2018-08-02T03:30:00,2018-08-02T07:30:00,1533195000,0,16,804,c04n,Overcast clouds,225,4.7,4.22
24.8,41.25,87,19,0,0,-20.43,0,n,0,1016.2,final,72,1017.2,0,0,24.4,2018-08-02T03:45:00,2018-08-02T07:45:00,1533195900,0,16,804,c04n,Overcast clouds,220,4.5,4.09
24.8,44.62,78,19.2,0,0,-18.68,0,n,0,1016.2,final,73,1017.2,0,0,24.4,2018-08-02T04:00:00,2018-08-02T08:00:00,1533196800,0,16,804,c04n,Overcast clouds,225,4.7,4.22
24.8,47.54,68,19.5,0,0,-16.49,0,n,0,1016.375,final,74,1017.325,0,0,24.4,2018-08-02T04:15:00,2018-08-02T08:15:00,1533197700,0,16,803,c03n,Broken clouds,225,4.8,4.34
24.8,50.45,59,19.5,0,0,-14.3,0,n,0,1016.55005,final,74,1017.45,0,0,24.4,2018-08-02T04:30:00,2018-08-02T08:30:00,1533198600,0,16,803,c03n,Broken clouds,230,5,4.47
24.9,53.37,50,19.7,0,0,-12.1,0,n,0,1016.72504,final,75,1017.575,0,0,24.4,2018-08-02T04:45:00,2018-08-02T08:45:00,1533199500,0,16,803,c03n,Broken clouds,230,5.1,4.59
24.7,56.28,50,19.8,0,0,-9.91,0,n,0,1016.9,final,76,1017.7,0,0,24.3,2018-08-02T05:00:00,2018-08-02T09:00:00,1533200400,0,16,803,c03n,Broken clouds,235,4.7,4.22
24.6,58.85,50,19.9,1.29,2.02,-7.42,0.3,d,0,1016.97504,final,77,1017.8,0,2,24.1,2018-08-02T05:15:00,2018-08-02T09:15:00,1533201300,0,16,803,c03n,Broken clouds,240,4.2,3.84
24.5,61.43,50,19.9,2.58,4.04,-4.93,0.5,d,0,1017.05005,final,78,1017.9,0,3,24,2018-08-02T05:30:00,2018-08-02T09:30:00,1533202200,0,16,803,c03n,Broken clouds,245,3.8,3.47
24.4,64,50,20.2,3.87,6.05,-2.43,0.8,d,0,1017.125,final,80,1018,0,4,23.9,2018-08-02T05:45:00,2018-08-02T09:45:00,1533203100,0,16,803,c03n,Broken clouds,250,3.3,3.1
24.6,66.57,59,20.6,5.16,8.07,0.06,1.1,d,0,1017.2,final,81,1018.1,0,6,24,2018-08-02T06:00:00,2018-08-02T10:00:00,1533204000,1,16,803,c03n,Broken clouds,260,3.3,3.1
