app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
-3.4,76.1,100,-5.7,0,0,-41.15,0,n,0,1015.65,final,66,1016.7,0,0,-0.1,2018-02-01T03:30:00,2018-02-01T08:30:00,1517473800,0,16,Overcast clouds,804,c04n,190,2.9,2.72
-3.1,79.14,100,-5.4,0,0,-38.39,0,n,0,1015.575,final,67,1016.55005,0,0,0,2018-02-01T03:45:00,2018-02-01T08:45:00,1517474700,0,16,Overcast clouds,804,c04n,190,2.8,2.6
-3.1,82.19,100,-5.2,0,0,-35.63,0,n,0,1015.5,final,68,1016.4,0,0,0,2018-02-01T04:00:00,2018-02-01T09:00:00,1517475600,0,16,Overcast clouds,804,c04n,190,2.8,2.6
-3.1,84.72,100,-5.2,0,0,-32.79,0,n,0,1015.425,final,68,1016.35004,0,0,0,2018-02-01T04:15:00,2018-02-01T09:15:00,1517476500,0,16,Overcast clouds,804,c04n,190,2.8,2.6
-3.1,87.25,100,-5.2,0,0,-29.95,0,n,0,1015.35,final,68,1016.30005,0,0,0,2018-02-01T04:30:00,2018-02-01T09:30:00,1517477400,0,16,Overcast clouds,804,c04n,190,2.8,2.6
-3.1,89.77,100,-5.2,0,0,-27.11,0,n,0,1015.275,final,68,1016.25,0,0,0,2018-02-01T04:45:00,2018-02-01T09:45:00,1517478300,0,16,Overcast clouds,804,c04n,190,2.8,2.6
-3.1,92.3,100,-5,0,0,-24.27,0,n,0,1015.2,final,68,1016.2,0,0,0.1,2018-02-01T05:00:00,2018-02-01T10:00:00,1517479200,0,16,Overcast clouds,804,c04n,200,2.9,2.72
-3,94.63,100,-4.9,0,0,-21.45,0,n,0,1015.2,final,68,1016.15,0,0,0.3,2018-02-01T05:15:00,2018-02-01T10:15:00,1517480100,0,16,Overcast clouds,804,c04n,205,3.1,2.85
-2.9,96.97,100,-4.8,0,0,-18.63,0,n,0,1015.2,final,68,1016.1,0,0,0.4,2018-02-01T05:30:00,2018-02-01T10:30:00,1517481000,0,16,Overcast clouds,804,c04n,215,3.2,2.97
-2.9,99.3,100,-4.6,0,0,-15.81,0,n,0,1015.2,final,68,1016.05,0,0,0.6,2018-02-01T05:45:00,2018-02-01T10:45:00,1517481900,0,16,Overcast clouds,804,c04n,220,3.3,3.1
-2.9,101.63,100,-5.6,0,0,-12.99,0,n,0,1015.2,final,63,1016,0,0,0.6,2018-02-01T06:00:00,2018-02-01T11:00:00,1517482800,0,16,Overcast clouds,804,c04n,220,3.3,3.1
-2.9,103.98,100,-5.4,0,0,-10.26,0,n,0,1015.075,final,64,1015.9,0,0,0.6,2018-02-01T06:15:00,2018-02-01T11:15:00,1517483700,0,16,Overcast clouds,804,c04n,215,3.3,3.1
-2.9,106.32,100,-5.4,0,0,-7.54,0,n,0,1014.95,final,64,1015.8,0,0,0.6,2018-02-01T06:30:00,2018-02-01T11:30:00,1517484600,0,16,Overcast clouds,804,c04n,215,3.3,3.1
-2.9,108.67,100,-5.2,0,0,-4.81,0,n,0,1014.825,final,65,1015.69995,0,0,0.6,2018-02-01T06:45:00,2018-02-01T11:45:00,1517485500,0,16,Overcast clouds,804,c04n,210,3.3,3.1
-2.9,111.01,100,-5,0,0,-2.08,0,n,0,1014.7,final,66,1015.6,0,0,0.6,2018-02-01T07:00:00,2018-02-01T12:00:00,1517486400,0,16,Overcast clouds,804,c04n,210,3.3,3.1
-2.5,113.53,100,-5.1,12.08,107.73,0.48,25.1,d,0,1014.575,final,65,1015.5,0,15,0.8,2018-02-01T07:15:00,2018-02-01T12:15:00,1517487300,0.4,16,Overcast clouds,804,c04n,195,3.1,2.93
-2.2,116.05,100,-5.1,24.16,215.45,3.03,50.1,d,0,1014.45,final,64,1015.4,0,29,0.9,2018-02-01T07:30:00,2018-02-01T12:30:00,1517488200,0.4,16,Overcast clouds,804,c04d,185,3,2.76
-1.8,118.56,100,-4.9,36.23,323.18,5.59,75.2,d,0,1014.325,final,64,1015.3,0,44,1.1,2018-02-01T07:45:00,2018-02-01T12:45:00,1517489100,0.4,16,Overcast clouds,804,c04d,170,2.8,2.6
-1.6,121.08,100,-5,48.31,430.9,8.14,100.2,d,0,1014.2,final,63,1015.2,0,58,1.3,2018-02-01T08:00:00,2018-02-01T13:00:00,1517490000,0.4,16,Overcast clouds,804,c04d,180,2.8,2.6
-1.5,123.92,100,-4.9,54.71,485.69,10.42,140,d,0,1014.275,final,63,1015.275,0,69,1.4,2018-02-01T08:15:00,2018-02-01T13:15:00,1517490900,0.4,16,Overcast clouds,804,c04d,190,2.8,2.6
-1.3,126.75,100,-4.7,61.12,540.47,12.71,179.8,d,0,1014.35,final,63,1015.35,0,79,1.6,2018-02-01T08:30:00,2018-02-01T13:30:00,1517491800,0.4,16,Overcast clouds,804,c04d,200,2.8,2.6
-1.1,129.59,100,-4.6,67.52,595.26,14.99,219.6,d,0,1014.425,final,63,1015.425,0,89,1.7,2018-02-01T08:45:00,2018-02-01T13:45:00,1517492700,0.5,16,Overcast clouds,804,c04d,210,2.8,2.6
-1.3,132.42,100,-4.3,73.92,650.04,17.27,259.5,d,0,1014.5,final,63,1015.5,0,100,2,2018-02-01T09:00:00,2018-02-01T14:00:00,1517493600,0.5,16,Overcast clouds,804,c04d,215,3.5,3.22
-1.4,135.7,100,-4.3,77.6,675.78,19.14,293.9,d,0,1014.5,final,62,1015.525,0,107,2.3,2018-02-01T09:15:00,2018-02-01T14:15:00,1517494500,0.5,16,Overcast clouds,804,c04d,220,4.2,3.84
-1.5,138.97,100,-4.2,81.28,701.53,21.01,328.3,d,0,1014.5,final,61,1015.55,0,114,2.5,2018-02-01T09:30:00,2018-02-01T14:30:00,1517495400,0.6,16,Overcast clouds,804,c04d,225,5,4.47
-1.5,142.25,100,-4.2,84.95,727.27,22.88,362.7,d,0,1014.5,final,60,1015.57495,0,121,2.8,2018-02-01T09:45:00,2018-02-01T14:45:00,1517496300,0.6,16,Overcast clouds,804,c04d,230,5.7,5.09
-1.1,145.52,100,-4.1,88.63,753.01,24.75,397.1,d,0,1014.5,final,59,1015.6,0,128,3.1,2018-02-01T10:00:00,2018-02-01T15:00:00,1517497200,0.7,16,Overcast clouds,804,c04d,230,5.7,5.09
-0.8,149.29,100,-4.1,90.68,765.85,26.05,420.7,d,0,1014.5,final,58,1015.55,0,133,3.3,2018-02-01T10:15:00,2018-02-01T15:15:00,1517498100,0.7,16,Overcast clouds,804,c04d,230,5.7,5.09
-0.4,153.05,100,-4.3,92.74,778.68,27.34,444.3,d,0,1014.5,final,56,1015.5,0,137,3.6,2018-02-01T10:30:00,2018-02-01T15:30:00,1517499000,0.8,16,Overcast clouds,804,c04d,230,5.7,5.09
-0.1,156.82,100,-4.3,94.79,791.52,28.64,467.9,d,0,1014.5,final,55,1015.45,0,142,3.9,2018-02-01T10:45:00,2018-02-01T15:45:00,1517499900,0.8,16,Overcast clouds,804,c04d,230,5.7,5.09
0.6,160.58,100,-4.2,96.84,804.35,29.93,491.5,d,0,1014.5,final,54,1015.4,0,146,4.3,2018-02-01T11:00:00,2018-02-01T16:00:00,1517500800,0.9,16,Overcast clouds,804,c04d,235,5.4,4.84
1.2,164.72,100,-4.3,97.63,808.99,30.49,501.4,d,0,1014.15,final,52,1015.10004,0,148,4.8,2018-02-01T11:15:00,2018-02-01T16:15:00,1517501700,0.9,16,Overcast clouds,804,c04d,235,5.1,4.59
1.9,168.85,100,-4.1,98.41,813.64,31.04,511.4,d,0,1013.8,final,51,1014.80005,0,150,5.2,2018-02-01T11:30:00,2018-02-01T16:30:00,1517502600,0.9,16,Overcast clouds,804,c04d,240,4.8,4.34
2.5,172.99,100,-4,99.2,818.28,31.6,521.3,d,0,1013.44995,final,50,1014.5,0,151,5.6,2018-02-01T11:45:00,2018-02-01T16:45:00,1517503500,0.9,16,Overcast clouds,804,c04d,240,4.5,4.09
3,177.12,100,-4.3,99.98,822.92,32.15,531.2,d,0,1013.1,final,48,1014.2,0,153,5.9,2018-02-01T12:00:00,2018-02-01T17:00:00,1517504400,1,16,Overcast clouds,804,c04d,240,4.2,3.84
3.5,181.32,100,-4.3,99.6,820.7,31.88,526.4,d,0,1013,final,47,1014.025,0,152,6.2,2018-02-01T12:15:00,2018-02-01T17:15:00,1517505300,0.9,16,Overcast clouds,804,c04d,240,3.9,3.59
4,185.52,100,-4.3,99.23,818.49,31.61,521.5,d,0,1012.9,final,46,1013.85,0,151,6.4,2018-02-01T12:30:00,2018-02-01T17:30:00,1517506200,0.9,16,Overcast clouds,804,c04d,240,3.6,3.35
4.5,189.72,100,-4.1,98.85,816.27,31.33,516.7,d,0,1012.8,final,46,1013.675,0,151,6.7,2018-02-01T12:45:00,2018-02-01T17:45:00,1517507100,0.9,16,Overcast clouds,804,c04d,240,3.3,3.1
4.5,193.92,87,-4.4,98.47,814.05,31.06,511.8,d,0,1012.7,final,45,1013.5,0,225,6.7,2018-02-01T13:00:00,2018-02-01T18:00:00,1517508000,1.2,16,Overcast clouds,804,c04d,240,3.3,3.1
4.4,197.84,75,-4.4,96.88,804.36,30.01,492.8,d,0,1012.475,final,45,1013.325,0,326,6.7,2018-02-01T13:15:00,2018-02-01T18:15:00,1517508900,1.3,16,Overcast clouds,804,c04d,235,3.5,3.26
4.3,201.76,62,-4.4,95.29,794.67,28.96,473.7,d,0,1012.25,final,45,1013.15,0,390,6.7,2018-02-01T13:30:00,2018-02-01T18:30:00,1517509800,1.5,16,Broken clouds,803,c03d,225,3.7,3.43
4.2,205.67,50,-4.4,93.7,784.97,27.9,454.6,d,0,1012.025,final,45,1012.975,0,416,6.7,2018-02-01T13:45:00,2018-02-01T18:45:00,1517510700,1.7,16,Broken clouds,803,c03d,220,3.9,3.6
4.3,209.59,62,-4.3,92.11,775.28,26.85,435.5,d,0,1011.8,final,45,1012.8,0,358,6.8,2018-02-01T14:00:00,2018-02-01T19:00:00,1517511600,1.4,16,Broken clouds,803,c03d,210,3.9,3.6
4.5,213.04,75,-3.9,89.06,754.93,25.16,404.4,d,0.25,1011.7,final,46,1012.75,0,268,7,2018-02-01T14:15:00,2018-02-01T19:15:00,1517512500,1.1,16,Overcast clouds,804,c04d,200,3.9,3.6
4.6,216.49,87,-3.7,86.02,734.59,23.47,373.3,d,0.5,1011.6,final,46,1012.69995,0,164,7.1,2018-02-01T14:30:00,2018-02-01T19:30:00,1517513400,0.8,16,Overcast clouds,804,c04d,190,3.9,3.6
4.8,219.94,100,-3.6,82.97,714.24,21.77,342.2,d,0.5,1011.5,final,46,1012.64996,0,117,7.2,2018-02-01T14:45:00,2018-02-01T19:45:00,1517514300,0.6,16,Overcast clouds,804,c04d,180,3.9,3.6
4.9,223.39,100,-3.3,79.92,693.89,20.08,311.1,d,0.5,1011.4,final,47,1012.6,0,111,7.2,2018-02-01T15:00:00,2018-02-01T20:00:00,1517515200,0.6,16,Overcast clouds,804,c04d,180,3.8,3.47
4.9,226.37,100,-3.3,74.7,652.74,17.93,272.3,d,0.25,1011.4,final,47,1012.57495,0,102,7.2,2018-02-01T15:15:00,2018-02-01T20:15:00,1517516100,0.5,16,Overcast clouds,804,c04d,175,3.6,3.35
5,229.35,100,-3.3,69.47,611.6,15.77,233.4,d,0,1011.4,final,47,1012.55,0,93,7.2,2018-02-01T15:30:00,2018-02-01T20:30:00,1517517000,0.5,16,Overcast clouds,804,c04d,175,3.5,3.22
5.1,232.32,100,-3.3,64.25,570.45,13.62,194.6,d,0,1011.4,final,47,1012.525,0,84,7.2,2018-02-01T15:45:00,2018-02-01T20:45:00,1517517900,0.4,16,Overcast clouds,804,c04d,170,3.3,3.1
4.8,235.3,100,-3.5,59.02,529.3,11.46,155.8,d,0,1011.4,final,47,1012.5,0,75,7.1,2018-02-01T16:00:00,2018-02-01T21:00:00,1517518800,0.4,16,Overcast clouds,804,c04d,170,3.5,3.22
4.6,237.92,100,-3.6,48.51,421.87,8.99,119.7,d,0,1011.5,final,47,1012.525,0,60,7,2018-02-01T16:15:00,2018-02-01T21:15:00,1517519700,0.4,16,Overcast clouds,804,c04d,170,3.6,3.35
4.4,240.53,100,-3.4,38,314.44,6.52,83.5,d,0,1011.6,final,48,1012.55,0,46,6.8,2018-02-01T16:30:00,2018-02-01T21:30:00,1517520600,0.4,16,Overcast clouds,804,c04d,170,3.8,3.47
4.2,243.15,100,-3.5,27.49,207.01,4.04,47.4,d,0,1011.7,final,48,1012.57495,0,32,6.7,2018-02-01T16:45:00,2018-02-01T21:45:00,1517521500,0.4,16,Overcast clouds,804,c04n,170,3.9,3.6
4.2,245.76,100,-3.5,16.98,99.58,1.57,11.3,d,0,1011.8,final,48,1012.6,0,18,6.7,2018-02-01T17:00:00,2018-02-01T22:00:00,1517522400,0.4,16,Overcast clouds,804,c04n,175,3.8,3.47
4.3,248.15,100,-3.5,12.74,74.69,-1.11,8.5,d,0,1011.8,final,48,1012.625,0,14,6.7,2018-02-01T17:15:00,2018-02-01T22:15:00,1517523300,0,16,Overcast clouds,804,c04n,180,3.6,3.35
4.4,250.55,100,-3.5,8.49,49.79,-3.79,5.7,d,0,1011.8,final,48,1012.65,0,9,6.7,2018-02-01T17:30:00,2018-02-01T22:30:00,1517524200,0,16,Overcast clouds,804,c04n,185,3.5,3.22
4.5,252.94,100,-3.5,4.25,24.9,-6.46,2.8,d,0,1011.8,final,48,1012.675,0,5,6.7,2018-02-01T17:45:00,2018-02-01T22:45:00,1517525100,0,16,Overcast clouds,804,c04n,190,3.3,3.1
4.7,255.33,100,-3.8,0,0,-9.14,0,n,0,1011.8,final,48,1012.7,0,0,6.4,2018-02-01T18:00:00,2018-02-01T23:00:00,1517526000,0,16,Overcast clouds,804,c04n,200,2.5,2.32
5.2,257.65,100,-3.2,0,0,-11.94,0,n,0,1011.85,final,51,1012.7,0,0,6.2,2018-02-01T18:15:00,2018-02-01T23:15:00,1517526900,0,16,Overcast clouds,804,c04n,210,1.6,1.55
6.1,259.98,100,-2.7,0,0,-14.73,0,n,0,1011.9,final,54,1012.7,0,0,5.9,2018-02-01T18:30:00,2018-02-01T23:30:00,1517527800,0,16,Overcast clouds,804,c04n,220,0.8,0.77
3.8,262.3,100,-2.5,0,0,-17.53,0,n,0,1011.95,final,56,1012.7,0,0,5.6,2018-02-01T18:45:00,2018-02-01T23:45:00,1517528700,0,16,Overcast clouds,804,c04n,230,2.4,2.3
3.7,264.62,100,-1.8,0,0,-20.32,0,n,0,1012,final,59,1012.7,0,0,5.6,2018-02-01T19:00:00,2018-02-02T00:00:00,1517529600,0,16,Overcast clouds,804,c04n,240,2.5,2.4
6.7,267.07,100,-1.6,0,0,-23.16,0,n,0,1011.95,final,59,1012.725,0,0,5.8,2018-02-01T19:15:00,2018-02-02T00:15:00,1517530500,0,16,Overcast clouds,804,c04n,250,0.5,0.5
5.7,269.51,100,-1.5,0,0,-26,0,n,0,1011.9,final,59,1012.75,0,0,5.9,2018-02-01T19:30:00,2018-02-02T00:30:00,1517531400,0,16,Overcast clouds,804,c04n,260,1,1
5.2,271.96,100,-1.3,0,0,-28.83,0,n,0,1011.85,final,59,1012.775,0,0,6.1,2018-02-01T19:45:00,2018-02-02T00:45:00,1517532300,0,16,Overcast clouds,804,c04n,270,1.6,1.5
5.7,274.4,100,-1.3,0,0,-31.67,0,n,0,1011.8,final,59,1012.8,0,0,6.1,2018-02-01T20:00:00,2018-02-02T01:00:00,1517533200,0,16,Overcast clouds,804,c04n,245,1.2,1.12
6.4,277.23,100,-1.1,0,0,-34.47,0,n,0,1011.55,final,60,1012.525,0,0,6.1,2018-02-01T20:15:00,2018-02-02T01:15:00,1517534100,0,16,Overcast clouds,804,c04n,220,0.8,0.75
7.6,280.07,100,-1.1,0,0,-37.26,0,n,0,1011.3,final,60,1012.25,0,0,6.1,2018-02-01T20:30:00,2018-02-02T01:30:00,1517535000,0,16,Overcast clouds,804,c04n,195,0.4,0.37
4.9,282.9,100,-0.8,0,0,-40.06,0,n,0.25,1011.05,final,61,1011.975,0,0,6.1,2018-02-01T20:45:00,2018-02-02T01:45:00,1517535900,0,16,Overcast clouds,804,c04n,170,1.9,1.8
7.6,285.73,100,2,0,0,-42.85,0,n,0.5,1010.8,final,75,1011.7,0,0,6.1,2018-02-01T21:00:00,2018-02-02T02:00:00,1517536800,0,16,Overcast clouds,804,c04n,145,0.4,0.37
6.4,289.43,100,2.2,0,0,-45.46,0,n,0.25,1010.45,final,76,1011.4,0,0,6.1,2018-02-01T21:15:00,2018-02-02T02:15:00,1517537700,0,16,Overcast clouds,804,c04n,120,0.8,0.75
5.7,293.14,100,2.6,0,0,-48.08,0,n,0,1010.1,final,78,1011.1,0,0,6.1,2018-02-01T21:30:00,2018-02-02T02:30:00,1517538600,0,16,Overcast clouds,804,c04n,95,1.2,1.12
5.2,296.84,100,2.9,0,0,-50.69,0,n,0,1009.75,final,80,1010.8,0,0,6.1,2018-02-01T21:45:00,2018-02-02T02:45:00,1517539500,0,16,Overcast clouds,804,c04n,70,1.6,1.5
4.7,300.54,100,3,0,0,-53.3,0,n,0,1009.4,final,81,1010.5,0,0,6,2018-02-01T22:00:00,2018-02-02T03:00:00,1517540400,0,16,Overcast clouds,804,c04n,135,1.8,1.77
4.3,305.97,100,3,0,0,-55.44,0,n,0.125,1009.5,final,82,1010.55,0,0,5.8,2018-02-01T22:15:00,2018-02-02T03:15:00,1517541300,0,16,Overcast clouds,804,c04n,195,2.1,2.04
3.9,311.4,100,3.1,0,0,-57.59,0,n,0.25,1009.6,final,83,1010.6,0,0,5.7,2018-02-01T22:30:00,2018-02-02T03:30:00,1517542200,0,16,Overcast clouds,804,c04n,260,2.5,2.32
3.5,316.83,100,3.1,0,0,-59.73,0,n,0.375,1009.7,final,84,1010.65,0,0,5.6,2018-02-01T22:45:00,2018-02-02T03:45:00,1517543100,0,16,Overcast clouds,804,c04n,320,2.8,2.6
3.6,322.26,100,0.4,0,0,-61.87,0,n,0.5,1009.8,final,70,1010.7,0,0,5.4,2018-02-01T23:00:00,2018-02-02T04:00:00,1517544000,0,16,Overcast clouds,804,c04n,315,2.5,2.32
3.7,330.17,100,0.5,0,0,-62.95,0,n,0.625,1009.375,final,71,1010.5375,0,0,5.3,2018-02-01T23:15:00,2018-02-02T04:15:00,1517544900,0,16,Light rain,500,r01n,310,2.1,2.04
3.8,338.09,100,0.5,0,0,-64.03,0,n,0.75,1008.94995,final,72,1010.375,0,0,5.2,2018-02-01T23:30:00,2018-02-02T04:30:00,1517545800,0,16,Light rain,500,r01n,305,1.8,1.77
3.9,346,100,0.4,0,0,-65.11,0,n,0.875,1008.52496,final,72,1010.2125,0,0,5,2018-02-01T23:45:00,2018-02-02T04:45:00,1517546700,0,16,Light rain,500,r01n,300,1.6,1.5
3.3,353.91,100,0.6,0,0,-66.19,0,n,1,1008.1,final,73,1010.05,0,0,5,2018-02-02T00:00:00,2018-02-02T05:00:00,1517547600,0,16,Light rain,500,r01n,325,2.1,2.04
2.8,272.43,100,1.1,0,0,-65.63,0,n,0.875,1008.225,final,76,1009.8875,0,0,5,2018-02-02T00:15:00,2018-02-02T05:15:00,1517548500,0,16,Light rain,500,r01n,350,2.8,2.6
1.8,190.95,100,1.1,0,0,-65.08,0,n,0.75,1008.35,final,79,1009.725,0,0,4.5,2018-02-02T00:30:00,2018-02-02T05:30:00,1517549400,0,13,Light rain,500,r01n,315,3.3,3.1
0.8,109.46,100,1.1,0,0,-64.52,0,n,0.625,1008.475,final,82,1009.5625,0,0,3.9,2018-02-02T00:45:00,2018-02-02T05:45:00,1517550300,0,10,Light rain,500,r01n,280,3.9,3.6
0.8,27.98,100,1.6,0,0,-63.96,0,n,0.5,1008.6,final,85,1009.4,0,0,3.9,2018-02-02T01:00:00,2018-02-02T06:00:00,1517551200,0,9,Overcast clouds,804,c04n,280,3.9,3.6
0.6,34.23,100,1.6,0,0,-62.1,0,n,0.25,1008.625,final,86,1009.58,0,0,3.7,2018-02-02T01:15:00,2018-02-02T06:15:00,1517552100,0,10,Overcast clouds,804,c04n,280,3.7,3.43
0.5,40.48,100,1.5,0,0,-60.23,0,n,0.5,1008.65,final,87,1009.76,0,0,3.5,2018-02-02T01:30:00,2018-02-02T06:30:00,1517553000,0,11,Overcast clouds,804,c04n,280,3.5,3.26
0.4,46.73,100,1.5,0,0,-58.37,0,n,0.25,1008.675,final,88,1009.94,0,0,3.3,2018-02-02T01:45:00,2018-02-02T06:45:00,1517553900,0,11,Overcast clouds,804,c04n,280,3.3,3.1
-0.6,52.98,100,1.7,0,0,-56.5,0,n,1,1008.7,final,89,1010.12,0,0,3.3,2018-02-02T02:00:00,2018-02-02T07:00:00,1517554800,0,11,Light rain,500,r01n,280,5.1,4.59
-0.7,57.15,100,1.6,0,0,-54,0,n,1,1008.7,final,90,1010.2975,0,0,3,2018-02-02T02:15:00,2018-02-02T07:15:00,1517555700,0,12,Light rain,500,r01n,270,4.8,4.34
-0.9,61.32,100,1.3,0,0,-51.5,0,n,1,1008.7,final,90,1010.475,0,0,2.8,2018-02-02T02:30:00,2018-02-02T07:30:00,1517556600,0,13,Light rain,500,r01n,260,4.5,4.09
-0.9,65.49,100,1.5,0,0,-49,0,n,0.25,1008.7,final,91,1010.6525,0,0,2.8,2018-02-02T02:45:00,2018-02-02T07:45:00,1517557500,0,13,Overcast clouds,804,c04n,260,4.5,4.09
-1.2,69.66,100,1.6,0,0,-46.5,0,n,0.5,1008.7,final,92,1010.83,0,0,2.8,2018-02-02T03:00:00,2018-02-02T08:00:00,1517558400,0,13,Overcast clouds,804,c04n,265,5.1,4.59
-1.5,72.72,100,1.5,0,0,-43.75,0,n,0.5,1008.8,final,91,1011.01,0,0,2.8,2018-02-02T03:15:00,2018-02-02T08:15:00,1517559300,0,13,Overcast clouds,804,c04n,270,5.7,5.09
-1.5,75.78,100,1.3,0,0,-40.99,0,n,0.5,1008.9,final,90,1011.19,0,0,2.8,2018-02-02T03:30:00,2018-02-02T08:30:00,1517560200,0,14,Overcast clouds,804,c04n,270,9.3,5.09
-1.5,78.83,100,1.2,0,0,-38.24,0,n,0.25,1009,final,89,1011.37,0,0,2.8,2018-02-02T03:45:00,2018-02-02T08:45:00,1517561100,0,14,Overcast clouds,804,c04n,270,9.3,5.09
-1.3,81.89,100,1,0,0,-35.48,0,n,0.5,1009.1,final,88,1011.55,0,0,2.8,2018-02-02T04:00:00,2018-02-02T09:00:00,1517562000,0,14,Overcast clouds,804,c04n,270,9.3,4.84
-1.2,84.43,100,0.7,0,0,-32.64,0,n,0.5,1009.52496,final,86,1011.73,0,0,2.8,2018-02-02T04:15:00,2018-02-02T09:15:00,1517562900,0,14,Overcast clouds,804,c04n,270,9.3,4.59
-2,86.96,100,0.4,0,0,-29.81,0,n,0.5,1009.94995,final,84,1011.91003,0,0,2.8,2018-02-02T04:30:00,2018-02-02T09:30:00,1517563800,0,16,Overcast clouds,804,c04n,290,9.3,6.2
-2.8,89.5,100,0.2,0,0,-26.97,0,n,0.5,1010.375,final,83,1012.09,0,0,2.8,2018-02-02T04:45:00,2018-02-02T09:45:00,1517564700,0,16,Mix snow/rain,610,s04n,320,11.3,8.19
-4,92.03,100,-1.2,0,0,-24.13,0,n,0.5,1010.8,final,81,1012.27,0,0,1.7,2018-02-02T05:00:00,2018-02-02T10:00:00,1517565600,0,14,Light snow,600,s01n,320,11.8,7.7
-4.8,94.37,100,-2.3,0,0,-21.31,0,n,0.375,1011.05,final,78,1012.4475,0.75,0,1.1,2018-02-02T05:15:00,2018-02-02T10:15:00,1517566500,0,15,Light snow,600,s01n,315,12.4,7.94
-5.6,96.71,100,-3.5,0,0,-18.49,0,n,0.25,1011.3,final,74,1012.625,1.75,0,0.6,2018-02-02T05:30:00,2018-02-02T10:30:00,1517567400,0,16,Light snow,600,s01n,310,12.9,8.19
-4,99.05,100,-3.7,0,0,-15.66,0,n,0.125,1011.55,final,71,1012.8025,0.25,0,1,2018-02-02T05:45:00,2018-02-02T10:45:00,1517568300,0,16,Light snow,600,s01n,310,10.8,5.7
