app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
4.8,62.63,100,-1.2,0,0,-21.42,0,n,0.75,1014.9,final,55,1015.9,0,0,7.2,2018-04-01T04:45:00,2018-04-01T08:45:00,1522572300,0,16,Light rain,500,r01n,220,3.9,3.6
7.3,65.72,100,-1.1,0,0,-18.96,0,n,0.5,1014.8,final,55,1015.8,0,0,7.3,2018-04-01T05:00:00,2018-04-01T09:00:00,1522573200,0,16,Overcast clouds,804,c04n,215,4.2,3.85
7.5,68.39,100,-0.9,0,0,-16.27,0,n,0.25,1014.725,final,55,1015.7,0,0,7.5,2018-04-01T05:15:00,2018-04-01T09:15:00,1522574100,0,16,Overcast clouds,804,c04n,210,4.5,4.09
7.7,71.07,100,-0.8,0,0,-13.58,0,n,0,1014.65,final,55,1015.6,0,0,7.7,2018-04-01T05:30:00,2018-04-01T09:30:00,1522575000,0,16,Overcast clouds,804,c04n,205,4.8,4.34
7.8,73.74,100,-0.7,0,0,-10.89,0,n,0.25,1014.575,final,55,1015.5,0,0,7.8,2018-04-01T05:45:00,2018-04-01T09:45:00,1522575900,0,16,Overcast clouds,804,c04n,200,5.1,4.59
7.8,76.41,100,-0.4,0,0,-8.2,0,n,0.5,1014.5,final,56,1015.4,0,0,7.8,2018-04-01T06:00:00,2018-04-01T10:00:00,1522576800,0,16,Overcast clouds,804,c04n,205,5.1,4.59
7.8,78.88,100,-0.4,6.3,47.6,-5.39,6.5,d,0.5,1014.425,final,56,1015.325,0,7,7.8,2018-04-01T06:15:00,2018-04-01T10:15:00,1522577700,0,16,Overcast clouds,804,c04n,205,5.1,4.59
7.8,81.35,100,-0.4,12.6,95.2,-2.58,13.1,d,0.5,1014.35,final,56,1015.25,0,14,7.8,2018-04-01T06:30:00,2018-04-01T10:30:00,1522578600,0,16,Overcast clouds,804,c04n,210,5.1,4.59
7.8,83.82,100,-0.7,18.89,142.79,0.24,19.6,d,0.25,1014.275,final,55,1015.175,0,21,7.8,2018-04-01T06:45:00,2018-04-01T10:45:00,1522579500,0.5,16,Overcast clouds,804,c04n,210,5.1,4.59
8.1,86.29,100,-0.4,25.19,190.39,3.05,26.1,d,0,1014.2,final,55,1015.1,0,28,8.1,2018-04-01T07:00:00,2018-04-01T11:00:00,1522580400,0.5,16,Overcast clouds,804,c04n,215,4.8,4.34
8.3,88.75,100,-0.1,35.18,287.72,5.89,70.1,d,0.25,1014.15,final,55,1015.05,0,42,8.3,2018-04-01T07:15:00,2018-04-01T11:15:00,1522581300,0.5,16,Overcast clouds,804,c04d,220,4.5,4.09
8.6,91.21,100,0.1,45.18,385.05,8.74,114,d,0.5,1014.1,final,55,1015,0,57,8.6,2018-04-01T07:30:00,2018-04-01T11:30:00,1522582200,0.6,16,Overcast clouds,804,c04d,225,4.2,3.85
8.9,93.67,100,0.4,55.17,482.38,11.58,157.9,d,0.25,1014.05,final,55,1014.95,0,71,8.9,2018-04-01T07:45:00,2018-04-01T11:45:00,1522583100,0.6,16,Overcast clouds,804,c04d,230,3.9,3.6
8.9,96.13,100,0.4,65.16,579.71,14.42,201.9,d,0,1014,final,55,1014.9,0,85,8.9,2018-04-01T08:00:00,2018-04-01T12:00:00,1522584000,0.6,16,Overcast clouds,804,c04d,230,3.9,3.6
9.5,98.79,100,0.9,70.72,619.76,17.21,251.5,d,0.25,1013.875,final,55,1014.775,0,96,9.5,2018-04-01T08:15:00,2018-04-01T12:15:00,1522584900,0.6,16,Overcast clouds,804,c04d,225,4.3,3.93
10,101.44,100,1.4,76.29,659.82,20,301,d,0.5,1013.75,final,55,1014.65,0,106,10,2018-04-01T08:30:00,2018-04-01T12:30:00,1522585800,0.7,16,Overcast clouds,804,c04d,225,4.7,4.26
10.6,104.1,100,1.9,81.85,699.87,22.78,350.6,d,0.25,1013.625,final,55,1014.525,0,117,10.6,2018-04-01T08:45:00,2018-04-01T12:45:00,1522586700,0.8,16,Overcast clouds,804,c04d,220,5.1,4.59
10.9,106.75,100,1.1,87.41,739.92,25.57,400.2,d,0,1013.5,final,51,1014.4,0,127,10.9,2018-04-01T09:00:00,2018-04-01T13:00:00,1522587600,0.8,16,Overcast clouds,804,c04d,225,5.5,4.87
11.1,109.86,100,1.1,91.05,761.68,28.19,445.7,d,0.5,1013.5,final,50,1014.4,0,136,11.1,2018-04-01T09:15:00,2018-04-01T13:15:00,1522588500,0.9,16,Overcast clouds,804,c04d,225,5.8,5.15
11.4,112.98,100,1.4,94.69,783.45,30.81,491.1,d,1,1013.5,final,50,1014.4,0,144,11.4,2018-04-01T09:30:00,2018-04-01T13:30:00,1522589400,1,16,Light rain,500,r01d,230,6.2,5.42
11.7,116.09,100,1.4,98.33,805.21,33.43,536.6,d,0.5,1013.5,final,49,1014.4,0,152,11.7,2018-04-01T09:45:00,2018-04-01T13:45:00,1522590300,1.1,16,Overcast clouds,804,c04d,230,6.5,5.7
12.3,119.2,96,1.6,101.97,826.97,36.05,582.1,d,0,1013.5,final,48,1014.4,0,126,12.3,2018-04-01T10:00:00,2018-04-01T14:00:00,1522591200,1.4,16,Overcast clouds,804,c04d,230,7,6.07
12.8,123.12,93,1.8,104.34,839.55,38.33,618.1,d,0,1013.575,final,47,1014.47504,0,183,12.8,2018-04-01T10:15:00,2018-04-01T14:15:00,1522592100,1.6,16,Overcast clouds,804,c04d,230,7.5,6.45
13.3,127.05,90,2,106.71,852.14,40.61,654.2,d,0,1013.65,final,46,1014.55005,0,243,13.3,2018-04-01T10:30:00,2018-04-01T14:30:00,1522593000,1.8,16,Overcast clouds,804,c04d,230,8,6.82
13.9,130.97,87,2.5,109.07,864.72,42.88,690.3,d,0.25,1013.725,final,46,1014.625,0,303,13.9,2018-04-01T10:45:00,2018-04-01T14:45:00,1522593900,2.1,16,Overcast clouds,804,c04d,230,8.5,7.2
14.2,134.89,87,2.4,111.44,877.3,45.16,726.4,d,0.5,1013.8,final,45,1014.7,0,319,14.2,2018-04-01T11:00:00,2018-04-01T15:00:00,1522594800,2.3,16,Overcast clouds,804,c04d,235,7.8,6.67
14.4,139.98,87,2.4,112.79,883.99,46.8,749.5,d,0.25,1013.725,final,44,1014.625,0,329,14.4,2018-04-01T11:15:00,2018-04-01T15:15:00,1522595700,2.4,16,Overcast clouds,804,c04d,240,7.1,6.15
14.7,145.07,87,2.6,114.14,890.68,48.44,772.7,d,0,1013.65,final,44,1014.55005,0,340,14.7,2018-04-01T11:30:00,2018-04-01T15:30:00,1522596600,2.5,16,Overcast clouds,804,c04d,245,6.4,5.62
15,150.16,87,2.9,115.48,897.37,50.08,795.8,d,0,1013.575,final,44,1014.47504,0,350,15,2018-04-01T11:45:00,2018-04-01T15:45:00,1522597500,2.7,16,Overcast clouds,804,c04d,250,11.6,5.09
15.4,155.25,87,2.9,116.83,904.06,51.72,819,d,0,1013.5,final,43,1014.4,0,360,15.4,2018-04-01T12:00:00,2018-04-01T16:00:00,1522598400,2.8,16,Overcast clouds,804,c04d,260,11.7,5.75
15.8,161.4,87,3.3,117.27,906.19,52.34,827,d,0,1013.5,final,43,1014.42505,0,363,15.8,2018-04-01T12:15:00,2018-04-01T16:15:00,1522599300,2.9,16,Overcast clouds,804,c04d,270,11.7,6.4
16.3,167.55,87,4,117.72,908.32,52.97,835.1,d,0,1013.5,final,44,1014.45,0,367,16.3,2018-04-01T12:30:00,2018-04-01T16:30:00,1522600200,2.9,16,Overcast clouds,804,c04d,280,11.8,7.05
16.7,173.7,87,4.4,118.16,910.44,53.59,843.1,d,0,1013.5,final,44,1014.475,0,371,16.7,2018-04-01T12:45:00,2018-04-01T16:45:00,1522601100,3,16,Overcast clouds,804,c04d,290,11.8,7.7
16.4,179.85,87,4.1,118.6,912.57,54.21,851.2,d,0,1013.5,final,44,1014.5,0,374,16.4,2018-04-01T13:00:00,2018-04-01T17:00:00,1522602000,3,16,Overcast clouds,804,c04d,300,8.8,7.45
16.1,186.02,87,4.2,118.17,910.52,53.61,843.4,d,0,1013.7,final,45,1014.625,0,371,16.1,2018-04-01T13:15:00,2018-04-01T17:15:00,1522602900,3,16,Overcast clouds,804,c04d,305,8.5,7.2
15.9,192.18,87,4.3,117.75,908.47,53.01,835.6,d,0,1013.9,final,46,1014.75,0,367,15.9,2018-04-01T13:30:00,2018-04-01T17:30:00,1522603800,2.9,16,Overcast clouds,804,c04d,315,8.2,6.95
15.6,198.35,87,4,117.32,906.41,52.4,827.8,d,0,1014.1,final,46,1014.875,0,364,15.6,2018-04-01T13:45:00,2018-04-01T17:45:00,1522604700,2.9,16,Overcast clouds,804,c04d,320,11.1,6.7
15.6,204.51,87,4.3,116.89,904.36,51.8,820.1,d,0,1014.3,final,47,1015,0,360,15.6,2018-04-01T14:00:00,2018-04-01T18:00:00,1522605600,2.8,16,Overcast clouds,804,c04d,320,10.9,6.7
15.2,209.62,87,4.3,115.56,897.76,50.18,797.2,d,0,1014.275,final,48,1015.025,0,350,15.2,2018-04-01T14:15:00,2018-04-01T18:15:00,1522606500,2.7,16,Overcast clouds,804,c04d,305,10.7,6
14.8,214.73,87,4.2,114.23,891.17,48.55,774.3,d,0,1014.25,final,49,1015.05,0,340,14.8,2018-04-01T14:30:00,2018-04-01T18:30:00,1522607400,2.6,16,Overcast clouds,804,c04d,295,10.5,5.3
14.4,219.84,87,4.1,112.9,884.57,46.93,751.4,d,0,1014.225,final,50,1015.07495,0,330,14.4,2018-04-01T14:45:00,2018-04-01T18:45:00,1522608300,2.4,16,Overcast clouds,804,c04d,280,10.3,4.59
14.3,224.95,87,4.3,111.57,877.97,45.3,728.6,d,0,1014.2,final,51,1015.1,0,320,14.3,2018-04-01T15:00:00,2018-04-01T19:00:00,1522609200,2.3,16,Overcast clouds,804,c04d,295,5.8,5.12
14.2,228.89,87,3.9,109.23,865.52,43.03,692.7,d,0,1014.2,final,50,1015.14996,0,304,14.2,2018-04-01T15:15:00,2018-04-01T19:15:00,1522610100,2.1,16,Overcast clouds,804,c04d,305,6.4,5.65
14,232.84,87,3.8,106.88,853.08,40.77,656.9,d,0,1014.2,final,50,1015.19995,0,289,14,2018-04-01T15:30:00,2018-04-01T19:30:00,1522611000,2,16,Overcast clouds,804,c04d,320,7.1,6.17
13.9,236.78,87,3.4,104.54,840.63,38.5,621,d,0,1014.2,final,49,1015.25,0,273,13.9,2018-04-01T15:45:00,2018-04-01T19:45:00,1522611900,1.8,16,Overcast clouds,804,c04d,330,7.8,6.7
14,240.72,87,3.2,102.19,828.18,36.23,585.1,d,0,1014.2,final,48,1015.3,0,257,14,2018-04-01T16:00:00,2018-04-01T20:00:00,1522612800,1.7,16,Overcast clouds,804,c04d,340,7.3,6.3
14.2,243.85,87,3,98.58,806.66,33.62,539.9,d,0,1014.2,final,47,1015.275,0,237,14.2,2018-04-01T16:15:00,2018-04-01T20:15:00,1522613700,1.5,16,Overcast clouds,804,c04d,345,6.8,5.9
14.3,246.98,87,2.8,94.97,785.15,31.01,494.6,d,0,1014.2,final,46,1015.25,0,217,14.3,2018-04-01T16:30:00,2018-04-01T20:30:00,1522614600,1.3,16,Overcast clouds,804,c04d,355,6.3,5.5
14.4,250.1,87,2.3,91.36,763.63,28.39,449.3,d,0,1014.2,final,44,1015.225,0,197,14.4,2018-04-01T16:45:00,2018-04-01T20:45:00,1522615500,1.2,16,Overcast clouds,804,c04d,360,5.7,5.09
14.3,253.23,87,1.9,87.75,742.11,25.78,404,d,0,1014.2,final,43,1015.2,0,178,14.3,2018-04-01T17:00:00,2018-04-01T21:00:00,1522616400,1.1,16,Overcast clouds,804,c04d,355,5.9,5.25
14.2,255.89,87,1.4,82.25,702.66,23,354.5,d,0,1014.275,final,42,1015.25,0,156,14.2,2018-04-01T17:15:00,2018-04-01T21:15:00,1522617300,1,16,Overcast clouds,804,c04d,350,6.1,5.4
14,258.56,87,1.3,76.74,663.21,20.22,305,d,0,1014.35,final,42,1015.30005,0,134,14,2018-04-01T17:30:00,2018-04-01T21:30:00,1522618200,0.9,16,Overcast clouds,804,c04d,345,6.3,5.55
13.9,261.22,87,0.9,71.24,623.76,17.43,255.4,d,0,1014.425,final,41,1015.35004,0,112,13.9,2018-04-01T17:45:00,2018-04-01T21:45:00,1522619100,0.8,16,Overcast clouds,804,c04d,340,10.3,5.7
13.8,263.88,87,-0.7,65.73,584.31,14.65,205.9,d,0,1014.5,final,37,1015.4,0,90,13.8,2018-04-01T18:00:00,2018-04-01T22:00:00,1522620000,0.8,16,Overcast clouds,804,c04d,340,10.3,5.82
13.6,266.35,87,-0.4,55.93,489.54,11.81,161.7,d,0,1014.675,final,38,1015.55005,0,71,13.6,2018-04-01T18:15:00,2018-04-01T22:15:00,1522620900,0.7,16,Overcast clouds,804,c04d,335,10.3,5.95
13.4,268.82,87,-0.6,46.13,394.77,8.98,117.5,d,0,1014.85,final,38,1015.7,0,52,13.4,2018-04-01T18:30:00,2018-04-01T22:30:00,1522621800,0.7,16,Overcast clouds,804,c04d,335,10.3,6.07
13.3,271.28,87,-0.7,36.33,299.99,6.14,73.3,d,0,1015.025,final,38,1015.85,0,69,13.3,2018-04-01T18:45:00,2018-04-01T22:45:00,1522622700,0.7,16,Overcast clouds,804,c04d,330,10.3,6.2
12.5,273.75,87,-1.1,26.53,205.22,3.3,29.1,d,0,1015.2,final,39,1016,0,39,12.5,2018-04-01T19:00:00,2018-04-01T23:00:00,1522623600,0.7,16,Overcast clouds,804,c04n,250,7.6,6.57
11.7,276.22,87,-1.5,19.9,153.92,0.5,21.8,d,0,1015.5,final,40,1016.275,0,29,11.7,2018-04-01T19:15:00,2018-04-01T23:15:00,1522624500,0.7,16,Overcast clouds,804,c04n,170,8.2,6.95
10.8,278.7,87,-2.2,13.27,102.61,-2.31,14.6,d,0,1015.80005,final,40,1016.55,0,20,10.8,2018-04-01T19:30:00,2018-04-01T23:30:00,1522625400,0,16,Overcast clouds,804,c04n,90,8.7,7.32
10,281.17,87,-2.6,6.63,51.31,-5.12,7.3,d,0,1016.10004,final,41,1016.82495,0,10,10,2018-04-01T19:45:00,2018-04-01T23:45:00,1522626300,0,16,Overcast clouds,804,c04n,10,9.2,7.7
10,283.64,87,-4.4,0,0,-7.92,0,n,0,1016.4,final,36,1017.1,0,0,10,2018-04-01T20:00:00,2018-04-02T00:00:00,1522627200,0,16,Overcast clouds,804,c04n,10,9.2,7.7
9.8,286.32,87,-4.5,0,0,-10.61,0,n,0,1016.60004,final,36,1017.375,0,0,9.8,2018-04-01T20:15:00,2018-04-02T00:15:00,1522628100,0,16,Overcast clouds,804,c04n,125,8.5,7.2
9.6,288.99,87,-5.1,0,0,-13.29,0,n,0,1016.80005,final,35,1017.65,0,0,9.6,2018-04-01T20:30:00,2018-04-02T00:30:00,1522629000,0,16,Overcast clouds,804,c04n,235,7.8,6.7
9.4,291.67,87,-5.6,0,0,-15.98,0,n,0,1017,final,34,1017.925,0,0,9.4,2018-04-01T20:45:00,2018-04-02T00:45:00,1522629900,0,16,Overcast clouds,804,c04n,350,7.2,6.2
9,294.34,87,-6,0,0,-18.66,0,n,0,1017.2,final,34,1018.2,0,0,9,2018-04-01T21:00:00,2018-04-02T01:00:00,1522630800,0,16,Overcast clouds,804,c04n,270,7,6.07
8.6,297.43,87,-6.4,0,0,-21.11,0,n,0,1017.275,final,34,1018.3,0,0,8.6,2018-04-01T21:15:00,2018-04-02T01:15:00,1522631700,0,16,Overcast clouds,804,c04n,185,6.8,5.95
8.2,300.52,87,-6.7,0,0,-23.56,0,n,0,1017.35,final,34,1018.4,0,0,8.2,2018-04-01T21:30:00,2018-04-02T01:30:00,1522632600,0,16,Overcast clouds,804,c04n,105,6.7,5.82
7.8,303.6,87,-7.4,0,0,-26,0,n,0,1017.425,final,33,1018.5,0,0,7.8,2018-04-01T21:45:00,2018-04-02T01:45:00,1522633500,0,16,Overcast clouds,804,c04n,20,6.5,5.7
7.4,306.69,78,-7.8,0,0,-28.45,0,n,0,1017.5,final,33,1018.6,0,0,7.4,2018-04-01T22:00:00,2018-04-02T02:00:00,1522634400,0,16,Overcast clouds,804,c04n,20,6,5.3
3.8,310.41,68,-7.8,0,0,-30.49,0,n,0,1017.5,final,34,1018.55,0,0,6.9,2018-04-01T22:15:00,2018-04-02T02:15:00,1522635300,0,16,Broken clouds,803,c03n,20,5.5,4.9
3.5,314.14,59,-7.5,0,0,-32.53,0,n,0,1017.5,final,36,1018.5,0,0,6.5,2018-04-01T22:30:00,2018-04-02T02:30:00,1522636200,0,16,Broken clouds,803,c03n,20,5,4.5
3.2,317.86,50,-7.1,0,0,-34.57,0,n,0,1017.5,final,38,1018.45,0,0,6.1,2018-04-01T22:45:00,2018-04-02T02:45:00,1522637100,0,16,Broken clouds,803,c03n,20,4.5,4.09
3.3,321.58,50,-6.8,0,0,-36.61,0,n,0,1017.5,final,39,1018.4,0,0,6.1,2018-04-01T23:00:00,2018-04-02T03:00:00,1522638000,0,16,Broken clouds,803,c03n,25,4.2,3.84
3.4,326.08,50,-7.1,0,0,-38.01,0,n,0,1017.425,final,38,1018.35004,0,0,6.1,2018-04-01T23:15:00,2018-04-02T03:15:00,1522638900,0,16,Broken clouds,803,c03n,25,3.9,3.59
3.6,330.57,50,-7.1,0,0,-39.41,0,n,0,1017.35,final,38,1018.30005,0,0,6.1,2018-04-01T23:30:00,2018-04-02T03:30:00,1522639800,0,16,Broken clouds,803,c03n,30,3.6,3.35
3.8,335.07,50,-7.5,0,0,-40.81,0,n,0,1017.275,final,37,1018.25,0,0,6.1,2018-04-01T23:45:00,2018-04-02T03:45:00,1522640700,0,16,Broken clouds,803,c03n,30,3.3,3.1
3.5,339.56,59,-7.9,0,0,-42.21,0,n,0,1017.2,final,36,1018.2,0,0,6,2018-04-02T00:00:00,2018-04-02T04:00:00,1522641600,0,16,Broken clouds,803,c03n,30,3.5,3.22
3.3,344.65,68,-8,0,0,-42.72,0,n,0,1017.225,final,36,1018.2,0,0,5.8,2018-04-02T00:15:00,2018-04-02T04:15:00,1522642500,0,16,Broken clouds,803,c03n,30,3.6,3.35
3.1,349.75,78,-7.8,0,0,-43.22,0,n,0,1017.25,final,37,1018.2,0,0,5.7,2018-04-02T00:30:00,2018-04-02T04:30:00,1522643400,0,16,Overcast clouds,804,c04n,30,3.8,3.47
2.8,354.84,87,-7.6,0,0,-43.73,0,n,0,1017.275,final,38,1018.2,0,0,5.6,2018-04-02T00:45:00,2018-04-02T04:45:00,1522644300,0,16,Overcast clouds,804,c04n,30,3.9,3.6
3.3,359.93,90,-7.3,0,0,-44.23,0,n,0,1017.3,final,38,1018.2,0,0,5.9,2018-04-02T01:00:00,2018-04-02T05:00:00,1522645200,0,16,Overcast clouds,804,c04n,40,3.6,3.35
3.8,275.02,93,-7.1,0,0,-43.72,0,n,0,1017.325,final,38,1018.2,0,0,6.2,2018-04-02T01:15:00,2018-04-02T05:15:00,1522646100,0,16,Overcast clouds,804,c04n,50,3.3,3.1
4.3,190.12,96,-6.8,0,0,-43.22,0,n,0,1017.35,final,38,1018.2,0,0,6.4,2018-04-02T01:30:00,2018-04-02T05:30:00,1522647000,0,16,Overcast clouds,804,c04n,60,3.1,2.85
4.8,105.21,100,-6.3,0,0,-42.71,0,n,0,1017.375,final,39,1018.2,0,0,6.7,2018-04-02T01:45:00,2018-04-02T05:45:00,1522647900,0,16,Overcast clouds,804,c04n,70,2.8,2.6
4.8,20.3,100,-6.3,0,0,-42.2,0,n,0,1017.4,final,39,1018.2,0,0,6.7,2018-04-02T02:00:00,2018-04-02T06:00:00,1522648800,0,16,Overcast clouds,804,c04n,70,2.8,2.6
3.7,24.8,100,-6.6,0,0,-40.8,0,n,0,1017.60004,final,39,1018.45,0,0,6.3,2018-04-02T02:15:00,2018-04-02T06:15:00,1522649700,0,16,Overcast clouds,804,c04n,50,4,3.63
2.7,29.29,100,-6.9,0,0,-39.4,0,n,0,1017.80005,final,39,1018.7,0,0,6,2018-04-02T02:30:00,2018-04-02T06:30:00,1522650600,0,16,Overcast clouds,804,c04n,30,5.2,4.66
1.8,33.79,100,-7.2,0,0,-38,0,n,0,1018,final,39,1018.95,0,0,5.6,2018-04-02T02:45:00,2018-04-02T06:45:00,1522651500,0,16,Overcast clouds,804,c04n,10,6.5,5.7
1.7,38.28,100,-7.2,0,0,-36.6,0,n,0,1018.2,final,39,1019.2,0,0,5.6,2018-04-02T03:00:00,2018-04-02T07:00:00,1522652400,0,16,Overcast clouds,804,c04n,15,6.7,5.82
1.7,42,100,-5.1,0,0,-34.56,0,n,5.5,1018.125,final,46,1019.2,0,0,5.6,2018-04-02T03:15:00,2018-04-02T07:15:00,1522653300,0,16,Moderate rain,501,r02n,15,12.6,5.95
1.6,45.72,100,-3,0,0,-32.52,0,n,11,1018.05005,final,54,1019.2,0,0,5.6,2018-04-02T03:30:00,2018-04-02T07:30:00,1522654200,0,16,Heavy rain,502,r03n,20,12.7,6.07
1.6,49.44,100,-1.1,0,0,-30.47,0,n,7.75,1017.97504,final,62,1019.2,0,0,5.6,2018-04-02T03:45:00,2018-04-02T07:45:00,1522655100,0,16,Heavy rain,502,r03n,20,12.8,6.2
0.1,53.16,100,-4.5,0,0,-28.43,0,n,4.5,1017.9,final,51,1019.2,0,0,4.8,2018-04-02T04:00:00,2018-04-02T08:00:00,1522656000,0,14,Moderate rain,501,r02n,15,12.8,7.19
-1.3,56.24,100,-4.1,0,0,-25.98,0,n,4,1017.97504,final,56,1019.2,0,0,3.9,2018-04-02T04:15:00,2018-04-02T08:15:00,1522656900,0,11,Snow,601,s02n,10,12.9,8.19
-2,59.33,100,-4.2,0,0,-23.54,0,n,3.5,1018.05005,final,60,1019.2,0,0,2.8,2018-04-02T04:30:00,2018-04-02T08:30:00,1522657800,0,8,Snow,601,s02n,10,7.2,6.2
-3.1,62.41,100,-4.4,0,0,-21.09,0,n,4,1018.125,final,64,1019.2,0,0,1.7,2018-04-02T04:45:00,2018-04-02T08:45:00,1522658700,0,6,Snow,601,s02n,20,6.5,5.7
-2.3,65.49,100,-3.4,0,0,-18.64,0,n,4.5,1018.2,final,69,1019.2,0,0,1.7,2018-04-02T05:00:00,2018-04-02T09:00:00,1522659600,0,5,Snow,601,s02n,10,4.5,4.09
-3,68.16,100,-2.6,0,0,-15.95,0,n,4.5,1018.2,final,76,1019.2,9,0,1.1,2018-04-02T05:15:00,2018-04-02T09:15:00,1522660500,0,3,Snow,601,s02n,20,4.5,4.09
-3.3,70.83,100,-1.9,0,0,-13.27,0,n,4.5,1018.2,final,82,1019.2,9,0,0.8,2018-04-02T05:30:00,2018-04-02T09:30:00,1522661400,0,2,Snow,601,s02n,20,4.5,4.09
-3.6,73.5,100,-1.2,0,0,-10.58,0,n,2.75,1018.2,final,88,1019.2,19.25,0,0.6,2018-04-02T05:45:00,2018-04-02T09:45:00,1522662300,0,1,Snow,601,s02n,20,4.5,4.09
-3.5,76.17,100,-0.1,0,0,-7.89,0,n,1,1018.2,final,95,1019.2,7,0,0.6,2018-04-02T06:00:00,2018-04-02T10:00:00,1522663200,0,1,Light snow,600,s01n,20,4.4,3.97
