app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/code,weather/description,wind_dir,wind_gust_spd,wind_spd
16.6,79.83,96,15.4,0,0,-16.58,0,n,0,1024.45,final,93,1025.55,0,0,16.6,2018-10-01T05:30:00,2018-10-01T09:30:00,1538386200,0,16,c04n,804,Overcast clouds,230,0.4,0.37
16.7,82.43,100,15.6,0,0,-13.78,0,n,0,1024.525,final,93,1025.625,0,0,16.7,2018-10-01T05:45:00,2018-10-01T09:45:00,1538387100,0,16,c04n,804,Overcast clouds,235,2.2,2.1
16.8,85.04,100,15.7,0,0,-10.99,0,n,0,1024.6,final,93,1025.7,0,0,16.8,2018-10-01T06:00:00,2018-10-01T10:00:00,1538388000,0,16,c04n,804,Overcast clouds,240,0.7,0.65
16.9,87.5,100,15.6,1.95,5.35,-8.15,0.6,d,0,1024.7,final,92,1025.75,0,2,16.9,2018-10-01T06:15:00,2018-10-01T10:15:00,1538388900,0,16,c04n,804,Overcast clouds,245,1.3,1.3
17.1,89.95,100,15.8,3.9,10.69,-5.32,1.2,d,0,1024.8,final,92,1025.8,0,4,17.1,2018-10-01T06:30:00,2018-10-01T10:30:00,1538389800,0,16,c04n,804,Overcast clouds,245,2,1.95
17.2,92.41,100,15.7,5.84,16.04,-2.48,1.8,d,0,1024.9,final,91,1025.85,0,6,17.2,2018-10-01T06:45:00,2018-10-01T10:45:00,1538390700,0,16,c04n,804,Overcast clouds,250,2.8,2.6
17.2,94.86,100,15.5,7.79,21.38,0.36,2.4,d,0,1025,final,90,1025.9,0,8,17.2,2018-10-01T07:00:00,2018-10-01T11:00:00,1538391600,0.5,16,c04n,804,Overcast clouds,245,2.9,2.72
17.2,97.37,100,15.5,20.2,144.76,3.16,39.9,d,0,1025.05,final,90,1025.95,0,22,17.2,2018-10-01T07:15:00,2018-10-01T11:15:00,1538392500,0.5,16,c04n,804,Overcast clouds,235,3.1,2.85
17.2,99.88,100,15.5,32.61,268.14,5.96,77.4,d,0,1025.1,final,90,1026,0,37,17.2,2018-10-01T07:30:00,2018-10-01T11:30:00,1538393400,0.5,16,c04d,804,Overcast clouds,230,3.2,2.97
17.2,102.38,100,15.5,45.01,391.52,8.75,114.9,d,0,1025.1499,final,90,1026.05,0,51,17.2,2018-10-01T07:45:00,2018-10-01T11:45:00,1538394300,0.6,16,c04d,804,Overcast clouds,220,3.3,3.1
17.2,104.89,100,15.5,57.42,514.9,11.55,152.4,d,0,1025.2,final,90,1026.1,0,65,17.2,2018-10-01T08:00:00,2018-10-01T12:00:00,1538395200,0.6,16,c04d,804,Overcast clouds,220,3.3,3.1
17.4,107.65,100,15.7,63.42,561.11,14.21,199,d,0,1025.225,final,90,1026.125,0,74,17.4,2018-10-01T08:15:00,2018-10-01T12:15:00,1538396100,0.6,16,c04d,804,Overcast clouds,220,3.1,2.93
17.6,110.41,100,15.9,69.41,607.33,16.87,245.7,d,0,1025.25,final,90,1026.1499,0,82,17.6,2018-10-01T08:30:00,2018-10-01T12:30:00,1538397000,0.6,16,c04d,804,Overcast clouds,220,3,2.76
17.8,113.16,100,16,75.41,653.54,19.53,292.4,d,0,1025.275,final,89,1026.1749,0,91,17.8,2018-10-01T08:45:00,2018-10-01T12:45:00,1538397900,0.7,16,c04d,804,Overcast clouds,220,2.8,2.6
18.2,115.92,100,16.4,81.4,699.75,22.19,339,d,0,1025.3,final,89,1026.2,0,99,18.2,2018-10-01T09:00:00,2018-10-01T13:00:00,1538398800,0.7,16,c04d,804,Overcast clouds,215,2.9,2.72
18.8,119.16,100,16.6,85.14,723.38,24.59,381.3,d,0,1025.3,final,88,1026.225,0,105,18.6,2018-10-01T09:15:00,2018-10-01T13:15:00,1538399700,0.8,16,c04d,804,Overcast clouds,210,3.1,2.85
19.2,122.39,100,16.6,88.88,747.01,26.99,423.7,d,0,1025.3,final,86,1026.25,0,111,19,2018-10-01T09:30:00,2018-10-01T13:30:00,1538400600,0.9,16,c04d,804,Overcast clouds,205,3.2,2.97
19.6,125.63,100,16.8,92.62,770.64,29.39,466,d,0,1025.3,final,85,1026.275,0,116,19.4,2018-10-01T09:45:00,2018-10-01T13:45:00,1538401500,1,16,c04d,804,Overcast clouds,200,3.3,3.1
20.2,128.86,100,17.2,96.36,794.27,31.79,508.3,d,0,1025.3,final,84,1026.3,0,122,20,2018-10-01T10:00:00,2018-10-01T14:00:00,1538402400,1.1,16,c04d,804,Overcast clouds,205,3.9,3.6
20.8,132.81,100,17.4,98.69,807.33,33.74,540.8,d,0,1025.125,final,82,1026.175,0,126,20.5,2018-10-01T10:15:00,2018-10-01T14:15:00,1538403300,1.2,16,c04d,804,Overcast clouds,210,4.5,4.09
21.4,136.76,100,17.5,101.02,820.39,35.69,573.4,d,0,1024.95,final,80,1026.05,0,129,21.1,2018-10-01T10:30:00,2018-10-01T14:30:00,1538404200,1.3,16,c04d,804,Overcast clouds,215,5.1,4.59
21.9,140.7,100,17.5,103.35,833.44,37.64,605.9,d,0,1024.775,final,77,1025.925,0,133,21.7,2018-10-01T10:45:00,2018-10-01T14:45:00,1538405100,1.3,16,c04d,804,Overcast clouds,220,5.7,5.09
22.5,144.65,96,17.6,105.68,846.5,39.59,638.4,d,0,1024.6,final,75,1025.8,0,108,22.3,2018-10-01T11:00:00,2018-10-01T15:00:00,1538406000,1.6,16,c04d,804,Overcast clouds,220,5.6,4.97
23,149.42,93,17.7,106.91,852.93,40.83,657.7,d,0,1024.525,final,73,1025.7125,0,163,22.8,2018-10-01T11:15:00,2018-10-01T15:15:00,1538406900,1.8,16,c04d,804,Overcast clouds,215,5.4,4.84
23.6,154.2,90,17.6,108.14,859.37,42.07,676.9,d,0,1024.45,final,70,1025.625,0,219,23.4,2018-10-01T11:30:00,2018-10-01T15:30:00,1538407800,1.9,16,c04d,804,Overcast clouds,215,5.3,4.72
24.1,158.97,87,17.6,109.37,865.8,43.31,696.2,d,0,1024.375,final,68,1025.5375,0,273,23.9,2018-10-01T11:45:00,2018-10-01T15:45:00,1538408700,2.1,16,c04d,804,Overcast clouds,210,5.1,4.59
24.3,163.74,87,17.4,110.6,872.23,44.55,715.5,d,0,1024.3,final,66,1025.45,0,281,24.1,2018-10-01T12:00:00,2018-10-01T16:00:00,1538409600,2.2,16,c04d,804,Overcast clouds,225,5.4,4.84
24.6,169.05,87,17.6,110.85,873.51,44.83,719.6,d,0,1024.2251,final,66,1025.3624,0,282,24.4,2018-10-01T12:15:00,2018-10-01T16:15:00,1538410500,2.3,16,c04d,804,Overcast clouds,240,5.7,5.09
24.4,174.35,93,17.6,111.1,874.79,45.11,723.7,d,0,1024.15,final,67,1025.2749,0,180,24.1,2018-10-01T12:30:00,2018-10-01T16:30:00,1538411400,2,16,c04d,804,Overcast clouds,235,5.7,5.09
24.1,179.66,100,17.6,111.35,876.07,45.38,727.9,d,0,1024.075,final,68,1025.1875,0,147,23.9,2018-10-01T12:45:00,2018-10-01T16:45:00,1538412300,1.8,16,c04d,804,Overcast clouds,230,5.7,5.09
24.1,184.96,100,17.6,111.6,877.35,45.66,732,d,0,1024,final,68,1025.1,0,148,23.9,2018-10-01T13:00:00,2018-10-01T17:00:00,1538413200,1.8,16,c04d,804,Overcast clouds,240,5.6,4.97
24.1,190.09,100,17.6,110.9,873.74,44.91,720.6,d,0,1023.95,final,68,1025,0,147,23.9,2018-10-01T13:15:00,2018-10-01T17:15:00,1538414100,1.8,16,c04d,804,Overcast clouds,250,5.4,4.84
24.1,195.22,100,17.6,110.2,870.13,44.15,709.2,d,0,1023.9,final,68,1024.8999,0,145,23.9,2018-10-01T13:30:00,2018-10-01T17:30:00,1538415000,1.7,16,c04d,804,Overcast clouds,260,5.3,4.72
24.1,200.34,100,17.6,109.49,866.52,43.4,697.8,d,0,1023.85,final,68,1024.7999,0,144,23.9,2018-10-01T13:45:00,2018-10-01T17:45:00,1538415900,1.7,16,c04d,804,Overcast clouds,270,5.1,4.59
24.1,205.47,100,17.6,108.79,862.91,42.64,686.4,d,0,1023.8,final,68,1024.7,0,143,23.9,2018-10-01T14:00:00,2018-10-01T18:00:00,1538416800,1.6,16,c04d,804,Overcast clouds,270,5.1,4.59
24.2,209.86,100,17.7,107.07,853.64,41.03,660.6,d,0,1023.675,final,68,1024.575,0,140,23.9,2018-10-01T14:15:00,2018-10-01T18:15:00,1538417700,1.5,16,c04d,804,Overcast clouds,265,4.3,3.93
24.2,214.25,100,17.7,105.34,844.37,39.42,634.7,d,0,1023.55,final,68,1024.45,0,137,24,2018-10-01T14:30:00,2018-10-01T18:30:00,1538418600,1.4,16,c04d,804,Overcast clouds,260,3.5,3.26
24.2,218.63,100,17.7,103.62,835.1,37.81,608.9,d,0,1023.425,final,68,1024.325,0,133,24,2018-10-01T14:45:00,2018-10-01T18:45:00,1538419500,1.4,16,c04d,804,Overcast clouds,255,2.8,2.6
24.5,223.02,96,18,101.89,825.83,36.2,583.1,d,0,1023.3,final,68,1024.2,0,198,24.3,2018-10-01T15:00:00,2018-10-01T19:00:00,1538420400,1.4,16,c04d,804,Overcast clouds,245,2.9,2.72
24.8,226.6,93,18.2,98.95,808.54,34.01,545.4,d,0,1023.225,final,68,1024.1,0,135,24.5,2018-10-01T15:15:00,2018-10-01T19:15:00,1538421300,1.4,16,c04d,804,Overcast clouds,240,3.1,2.85
25,230.19,90,18.2,96.01,791.24,31.82,507.7,d,0,1023.15,final,67,1024,0,163,24.8,2018-10-01T15:30:00,2018-10-01T19:30:00,1538422200,1.3,16,c04d,804,Overcast clouds,235,3.2,2.97
25.3,233.77,87,18.2,93.07,773.95,29.63,470,d,0,1023.075,final,66,1023.89996,0,183,25,2018-10-01T15:45:00,2018-10-01T19:45:00,1538423100,1.3,16,c04d,804,Overcast clouds,230,3.3,3.1
25.3,237.35,87,18.2,90.13,756.65,27.44,432.3,d,0,1023,final,66,1023.8,0,169,25,2018-10-01T16:00:00,2018-10-01T20:00:00,1538424000,1.2,16,c04d,804,Overcast clouds,230,3.8,3.47
25.3,240.33,87,18.2,85.5,724.89,24.9,387.1,d,0,1022.825,final,66,1023.65,0,151,25,2018-10-01T16:15:00,2018-10-01T20:15:00,1538424900,1.1,16,c04d,804,Overcast clouds,230,4.2,3.84
25.3,243.31,87,18,80.86,693.12,22.36,341.8,d,0,1022.65,final,65,1023.5,0,134,25,2018-10-01T16:30:00,2018-10-01T20:30:00,1538425800,1,16,c04d,804,Overcast clouds,230,4.7,4.22
25.2,246.28,87,17.7,76.23,661.36,19.81,296.5,d,0,1022.475,final,64,1023.35,0,116,25,2018-10-01T16:45:00,2018-10-01T20:45:00,1538426700,0.9,16,c04d,804,Overcast clouds,230,5.1,4.59
24.9,249.26,78,17.5,71.59,629.59,17.27,251.3,d,0,1022.3,final,64,1023.2,0,142,24.7,2018-10-01T17:00:00,2018-10-01T21:00:00,1538427600,1,16,c04d,804,Overcast clouds,230,4.5,4.09
24.6,251.87,68,17.4,63.69,559.63,14.53,205.8,d,0,1022.3,final,65,1023.175,0,146,24.4,2018-10-01T17:15:00,2018-10-01T21:15:00,1538428500,1,16,c03d,803,Broken clouds,225,3.9,3.59
24.4,254.48,59,17.4,55.8,489.66,11.79,160.3,d,0,1022.3,final,66,1023.15,0,129,24.2,2018-10-01T17:30:00,2018-10-01T21:30:00,1538429400,1.1,16,c03d,803,Broken clouds,225,3.3,3.1
24.1,257.09,50,17.4,47.9,419.7,9.04,114.7,d,0,1022.3,final,67,1023.125,0,100,23.9,2018-10-01T17:45:00,2018-10-01T21:45:00,1538430300,1.2,16,c03d,803,Broken clouds,220,2.8,2.6
24.1,259.7,59,17.6,40,349.73,6.3,69.2,d,0,1022.3,final,68,1023.1,0,56,23.9,2018-10-01T18:00:00,2018-10-01T22:00:00,1538431200,1,16,c03d,803,Broken clouds,215,2.6,2.47
24.1,262.15,68,17.6,30,262.3,3.47,51.9,d,0,1022.3,final,68,1023.1,0,37,23.9,2018-10-01T18:15:00,2018-10-01T22:15:00,1538432100,0.9,16,c03d,803,Broken clouds,205,2.5,2.35
24.1,264.61,78,17.6,20,174.87,0.64,34.6,d,0,1022.3,final,68,1023.1,0,39,23.9,2018-10-01T18:30:00,2018-10-01T22:30:00,1538433000,0.8,16,c04n,804,Overcast clouds,200,2.3,2.22
24.1,267.06,87,17.6,10,87.43,-2.19,17.3,d,0,1022.3,final,68,1023.1,0,17,23.9,2018-10-01T18:45:00,2018-10-01T22:45:00,1538433900,0,16,c04n,804,Overcast clouds,190,2.2,2.1
23.6,269.51,87,17.2,0,0,-5.02,0,n,0,1022.3,final,68,1023.1,0,0,23.5,2018-10-01T19:00:00,2018-10-01T23:00:00,1538434800,0,16,c04n,804,Overcast clouds,185,2,1.95
23.3,272,87,17.5,0,0,-7.86,0,n,0,1022.35,final,71,1023.175,0,0,23,2018-10-01T19:15:00,2018-10-01T23:15:00,1538435700,0,16,c04n,804,Overcast clouds,175,1.9,1.8
22.9,274.5,87,17.7,0,0,-10.69,0,n,0,1022.4,final,74,1023.25,0,0,22.6,2018-10-01T19:30:00,2018-10-01T23:30:00,1538436600,0,16,c04n,804,Overcast clouds,170,1.7,1.65
22.5,276.99,87,18.2,0,0,-13.53,0,n,0,1022.45,final,78,1023.325,0,0,22.2,2018-10-01T19:45:00,2018-10-01T23:45:00,1538437500,0,16,c04n,804,Overcast clouds,160,1.6,1.5
22.6,279.48,87,18.8,0,0,-16.36,0,n,0,1022.5,final,81,1023.4,0,0,22.2,2018-10-01T20:00:00,2018-10-02T00:00:00,1538438400,0,16,c04n,804,Overcast clouds,160,1.6,1.5
22.4,282.23,87,18.8,0,0,-19.11,0,n,0,1022.525,final,82,1023.47504,0,0,22,2018-10-01T20:15:00,2018-10-02T00:15:00,1538439300,0,16,c04n,804,Overcast clouds,170,2.1,2.03
22.3,284.97,87,19,0,0,-21.86,0,n,0,1022.55,final,84,1023.55005,0,0,21.9,2018-10-01T20:30:00,2018-10-02T00:30:00,1538440200,0,16,c04n,804,Overcast clouds,180,2.7,2.56
22.1,287.72,87,19.1,0,0,-24.6,0,n,0,1022.57495,final,85,1023.625,0,0,21.7,2018-10-01T20:45:00,2018-10-02T00:45:00,1538441100,0,16,c04n,804,Overcast clouds,190,3.3,3.1
22.2,290.46,87,19.3,0,0,-27.35,0,n,0,1022.6,final,86,1023.7,0,0,21.7,2018-10-01T21:00:00,2018-10-02T01:00:00,1538442000,0,16,c04n,804,Overcast clouds,190,3.2,2.97
22.2,293.73,87,19.3,0,0,-29.89,0,n,0,1022.77496,final,86,1023.825,0,0,21.7,2018-10-01T21:15:00,2018-10-02T01:15:00,1538442900,0,16,c04n,804,Overcast clouds,185,3.1,2.85
22.2,297.01,87,19.3,0,0,-32.43,0,n,0,1022.94995,final,86,1023.94995,0,0,21.7,2018-10-01T21:30:00,2018-10-02T01:30:00,1538443800,0,16,c04n,804,Overcast clouds,185,2.9,2.72
22.2,300.28,87,19.3,0,0,-34.96,0,n,0,1023.125,final,86,1024.075,0,0,21.7,2018-10-01T21:45:00,2018-10-02T01:45:00,1538444700,0,16,c04n,804,Overcast clouds,180,2.8,2.6
22,303.55,87,19.1,0,0,-37.5,0,n,0,1023.3,final,86,1024.2,0,0,21.6,2018-10-01T22:00:00,2018-10-02T02:00:00,1538445600,0,16,c04n,804,Overcast clouds,180,2.5,2.32
21.8,307.7,87,19,0,0,-39.63,0,n,0,1023.225,final,86,1024.1749,0,0,21.4,2018-10-01T22:15:00,2018-10-02T02:15:00,1538446500,0,16,c04n,804,Overcast clouds,175,2.1,2.04
21.7,311.85,87,18.8,0,0,-41.76,0,n,0,1023.15,final,86,1024.1499,0,0,21.3,2018-10-01T22:30:00,2018-10-02T02:30:00,1538447400,0,16,c04n,804,Overcast clouds,175,1.8,1.77
21.5,315.99,87,18.9,0,0,-43.88,0,n,0,1023.075,final,87,1024.125,0,0,21.1,2018-10-01T22:45:00,2018-10-02T02:45:00,1538448300,0,16,c04n,804,Overcast clouds,170,1.6,1.5
21.4,320.14,87,18.7,0,0,-46.01,0,n,0,1023,final,87,1024.1,0,0,21,2018-10-01T23:00:00,2018-10-02T03:00:00,1538449200,0,16,c04n,804,Overcast clouds,175,1.7,1.65
21.3,325.44,87,18.6,0,0,-47.41,0,n,0,1023,final,87,1024.05,0,0,20.9,2018-10-01T23:15:00,2018-10-02T03:15:00,1538450100,0,16,c04n,804,Overcast clouds,175,1.9,1.8
21.1,330.74,87,18.3,0,0,-48.82,0,n,0,1023,final,86,1024,0,0,20.7,2018-10-01T23:30:00,2018-10-02T03:30:00,1538451000,0,16,c04n,804,Overcast clouds,180,2,1.95
21,336.03,87,18.2,0,0,-50.22,0,n,0,1023,final,86,1023.95,0,0,20.6,2018-10-01T23:45:00,2018-10-02T03:45:00,1538451900,0,16,c04n,804,Overcast clouds,180,2.2,2.1
20.8,341.33,87,18,0,0,-51.62,0,n,0,1023,final,86,1023.9,0,0,20.4,2018-10-02T00:00:00,2018-10-02T04:00:00,1538452800,0,16,c04n,804,Overcast clouds,180,2.2,2.1
20.7,257.45,87,18.1,0,0,-51.95,0,n,0,1022.975,final,87,1023.86255,0,0,20.3,2018-10-02T00:15:00,2018-10-02T04:15:00,1538453700,0,16,c04n,804,Overcast clouds,180,2.2,2.1
20.5,173.58,87,18.1,0,0,-52.27,0,n,0,1022.95,final,88,1023.825,0,0,20.1,2018-10-02T00:30:00,2018-10-02T04:30:00,1538454600,0,16,c04n,804,Overcast clouds,180,2.2,2.1
20.4,89.7,87,18,0,0,-52.6,0,n,0,1022.92505,final,88,1023.7875,0,0,20,2018-10-02T00:45:00,2018-10-02T04:45:00,1538455500,0,16,c04n,804,Overcast clouds,180,2.2,2.1
20.2,5.82,87,18,0,0,-52.92,0,n,0,1022.9,final,89,1023.75,0,0,19.9,2018-10-02T01:00:00,2018-10-02T05:00:00,1538456400,0,16,c04n,804,Overcast clouds,195,2.3,2.22
20.1,11.66,87,18,0,0,-52.06,0,n,0,1022.875,final,90,1023.7125,0,0,19.7,2018-10-02T01:15:00,2018-10-02T05:15:00,1538457300,0,16,c04n,804,Overcast clouds,205,2.5,2.35
19.9,17.51,87,18,0,0,-51.2,0,n,0,1022.85,final,91,1023.675,0,0,19.5,2018-10-02T01:30:00,2018-10-02T05:30:00,1538458200,0,16,c04n,804,Overcast clouds,220,2.6,2.47
19.8,23.35,87,18.1,0,0,-50.34,0,n,0,1022.825,final,92,1023.63745,0,0,19.4,2018-10-02T01:45:00,2018-10-02T05:45:00,1538459100,0,16,c04n,804,Overcast clouds,230,2.8,2.6
19.8,29.19,87,18.2,0,0,-49.48,0,n,0,1022.8,final,93,1023.6,0,0,19.4,2018-10-02T02:00:00,2018-10-02T06:00:00,1538460000,0,16,c04n,804,Overcast clouds,230,2.8,2.6
19.8,33.95,87,18.2,0,0,-47.7,0,n,0,1022.675,final,93,1023.5,0,0,19.4,2018-10-02T02:15:00,2018-10-02T06:15:00,1538460900,0,16,c04n,804,Overcast clouds,235,1.8,1.73
19.8,38.7,87,18.2,0,0,-45.92,0,n,0,1022.55,final,93,1023.4,0,0,19.4,2018-10-02T02:30:00,2018-10-02T06:30:00,1538461800,0,16,c04n,804,Overcast clouds,240,0.9,0.86
19.8,43.46,87,18.2,0,0,-44.14,0,n,0,1022.425,final,93,1023.3,0,0,19.4,2018-10-02T02:45:00,2018-10-02T06:45:00,1538462700,0,16,c04n,804,Overcast clouds,245,0.8,0.8
19.8,48.21,87,18.2,0,0,-42.36,0,n,0,1022.3,final,93,1023.2,0,0,19.4,2018-10-02T03:00:00,2018-10-02T07:00:00,1538463600,0,16,c04n,804,Overcast clouds,245,0.5,0.52
19.8,51.91,87,18.1,0,0,-40.01,0,n,0,1022.2,final,92,1023.1,0,0,19.4,2018-10-02T03:15:00,2018-10-02T07:15:00,1538464500,0,16,c04n,804,Overcast clouds,250,1.1,1.05
19.8,55.61,87,18.1,0,0,-37.67,0,n,0,1022.1,final,92,1023,0,0,19.4,2018-10-02T03:30:00,2018-10-02T07:30:00,1538465400,0,16,c04n,804,Overcast clouds,255,1.6,1.57
19.8,59.31,87,17.9,0,0,-35.32,0,n,0,1022,final,91,1022.9,0,0,19.4,2018-10-02T03:45:00,2018-10-02T07:45:00,1538466300,0,16,c04n,804,Overcast clouds,260,2.2,2.1
19.6,63.01,87,17.6,0,0,-32.97,0,n,0,1021.9,final,90,1022.8,0,0,19.3,2018-10-02T04:00:00,2018-10-02T08:00:00,1538467200,0,16,c04n,804,Overcast clouds,250,2,1.95
19.5,66,87,17.6,0,0,-30.32,0,n,0,1021.9,final,91,1022.825,0,0,19.1,2018-10-02T04:15:00,2018-10-02T08:15:00,1538468100,0,16,c04n,804,Overcast clouds,240,1.9,1.8
19.4,69,87,17.7,0,0,-27.67,0,n,0,1021.9,final,92,1022.85,0,0,19,2018-10-02T04:30:00,2018-10-02T08:30:00,1538469000,0,16,c04n,804,Overcast clouds,230,1.7,1.65
19.2,71.99,87,17.6,0,0,-25.02,0,n,0,1021.9,final,92,1022.875,0,0,18.9,2018-10-02T04:45:00,2018-10-02T08:45:00,1538469900,0,16,c04n,804,Overcast clouds,220,1.6,1.5
19.4,74.98,87,17.9,0,0,-22.37,0,n,0,1021.9,final,93,1022.9,0,0,19,2018-10-02T05:00:00,2018-10-02T09:00:00,1538470800,0,16,c04n,804,Overcast clouds,210,1.2,1.12
19.5,77.58,87,18,0,0,-19.57,0,n,0,1021.825,final,93,1022.85004,0,0,19.1,2018-10-02T05:15:00,2018-10-02T09:15:00,1538471700,0,15,c04n,804,Overcast clouds,200,0.8,0.75
19.7,80.19,87,18.1,0,0,-16.78,0,n,0,1021.75,final,93,1022.80005,0,0,19.3,2018-10-02T05:30:00,2018-10-02T09:30:00,1538472600,0,15,c04n,804,Overcast clouds,190,0.4,0.37
19.8,82.79,87,18.2,0,0,-13.98,0,n,0,1021.675,final,93,1022.75,0,0,19.4,2018-10-02T05:45:00,2018-10-02T09:45:00,1538473500,0,14,c04n,804,Overcast clouds,180,0.9,0.9
19.8,85.39,87,18.2,0,0,-11.18,0,n,0,1021.6,final,93,1022.7,0,0,19.4,2018-10-02T06:00:00,2018-10-02T10:00:00,1538474400,0,14,c04n,804,Overcast clouds,170,0.4,0.37
19.8,87.85,87,18.2,1.56,3.11,-8.34,0.4,d,0,1021.6,final,93,1022.675,0,2,19.4,2018-10-02T06:15:00,2018-10-02T10:15:00,1538475300,0,14,c04n,804,Overcast clouds,160,0.8,0.75
