app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/code,weather/description,wind_dir,wind_gust_spd,wind_spd
-0.6,111.4,25,0.8,0,0,-8.92,0,n,0,1021.05005,final,94,1022.075,0,0,1.6,2018-12-01T06:15:00,2018-12-01T11:15:00,1543662900,0,16,c02n,802,Scattered clouds,185,2.1,2.04
-1.2,113.72,25,0.5,0,0,-6.32,0,n,0,1021.2,final,94,1022.15,0,0,1.4,2018-12-01T06:30:00,2018-12-01T11:30:00,1543663800,0,16,c02n,802,Scattered clouds,270,2.5,2.32
-1.8,116.05,25,0.1,0,0,-3.72,0,n,0,1021.35,final,93,1022.225,0,0,1.1,2018-12-01T06:45:00,2018-12-01T11:45:00,1543664700,0,16,c02n,802,Scattered clouds,350,2.8,2.6
-1.8,118.37,31,-1.1,0,0,-1.12,0,n,0,1021.5,final,85,1022.3,0,0,1.1,2018-12-01T07:00:00,2018-12-01T12:00:00,1543665600,0,16,c02n,802,Scattered clouds,350,2.8,2.6
-0.6,120.92,37,-0.4,12.25,109.41,1.25,25.9,d,0,1021.7,final,85,1022.55,0,25,1.8,2018-12-01T07:15:00,2018-12-01T12:15:00,1543666500,0.9,15,c02n,802,Scattered clouds,340,2.4,2.23
0.7,123.48,43,0.3,24.51,218.82,3.62,51.8,d,0,1021.9,final,85,1022.8,0,49,2.6,2018-12-01T07:30:00,2018-12-01T12:30:00,1543667400,0.9,14,c03d,803,Broken clouds,330,1.9,1.86
2,126.03,50,1,36.76,328.22,5.99,77.6,d,0,1022.1,final,85,1023.05,0,71,3.3,2018-12-01T07:45:00,2018-12-01T12:45:00,1543668300,0.8,13,c03d,803,Broken clouds,320,1.6,1.5
1.8,128.58,43,1.3,49.01,437.63,8.36,103.5,d,0,1022.3,final,85,1023.3,0,98,3.6,2018-12-01T08:00:00,2018-12-01T13:00:00,1543669200,0.9,13,c03d,803,Broken clouds,330,2,1.9
1.7,131.47,37,1.4,54.77,487.16,10.39,138.9,d,0,1022.3,final,84,1023.275,0,135,3.9,2018-12-01T08:15:00,2018-12-01T13:15:00,1543670100,1,14,c02d,802,Scattered clouds,340,2.4,2.29
1.7,134.37,31,1.7,60.53,536.69,12.42,174.2,d,0,1022.3,final,84,1023.25,0,171,4.1,2018-12-01T08:30:00,2018-12-01T13:30:00,1543671000,1.1,14,c02d,802,Scattered clouds,350,2.9,2.7
1.7,137.26,25,1.8,66.29,586.22,14.45,209.6,d,0,1022.3,final,83,1023.225,0,208,4.4,2018-12-01T08:45:00,2018-12-01T13:45:00,1543671900,1.2,14,c02d,802,Scattered clouds,360,3.3,3.1
2,140.15,25,1.9,72.05,635.75,16.48,244.9,d,0,1022.3,final,82,1023.2,0,243,4.7,2018-12-01T09:00:00,2018-12-01T14:00:00,1543672800,1.3,14,c02d,802,Scattered clouds,280,3.5,3.22
2.3,143.45,25,1.8,75.27,658.89,18.04,273.5,d,0,1022.3,final,80,1023.175,0,271,5,2018-12-01T09:15:00,2018-12-01T14:15:00,1543673700,1.4,14,c02d,802,Scattered clouds,195,3.6,3.35
2.5,146.76,25,1.8,78.49,682.03,19.6,302.1,d,0,1022.3,final,78,1023.15,0,300,5.3,2018-12-01T09:30:00,2018-12-01T14:30:00,1543674600,1.4,14,c02d,802,Scattered clouds,115,3.8,3.47
2.8,150.06,25,1.9,81.71,705.17,21.16,330.8,d,0,1022.3,final,77,1023.125,0,328,5.6,2018-12-01T09:45:00,2018-12-01T14:45:00,1543675500,1.5,14,c02d,802,Scattered clouds,30,3.9,3.6
3.5,153.36,31,1.8,84.93,728.31,22.72,359.4,d,0,1022.3,final,75,1023.1,0,353,5.9,2018-12-01T10:00:00,2018-12-01T15:00:00,1543676400,1.6,15,c02d,802,Scattered clouds,110,3.3,3.07
4.2,157.04,37,1.9,86.55,738.92,23.66,376.6,d,0,1022.375,final,74,1023.19995,0,365,6.2,2018-12-01T10:15:00,2018-12-01T15:15:00,1543677300,1.5,15,c02d,802,Scattered clouds,185,2.7,2.54
5,160.73,43,1.7,88.18,749.52,24.6,393.9,d,0,1022.44995,final,72,1023.3,0,374,6.4,2018-12-01T10:30:00,2018-12-01T15:30:00,1543678200,1.5,16,c03d,803,Broken clouds,265,2.1,2.02
5.9,164.41,50,1.8,89.8,760.13,25.54,411.1,d,0,1022.52496,final,71,1023.4,0,376,6.7,2018-12-01T10:45:00,2018-12-01T15:45:00,1543679100,1.5,16,c03d,803,Broken clouds,340,1.6,1.5
6.5,168.09,59,1.7,91.42,770.73,26.48,428.4,d,0,1022.6,final,70,1023.5,0,364,6.8,2018-12-01T11:00:00,2018-12-01T16:00:00,1543680000,1.4,16,c03d,803,Broken clouds,300,1.2,1.12
7.4,171.99,68,1.5,91.75,772.78,26.68,432.1,d,0,1022.52496,final,68,1023.4,0,327,7,2018-12-01T11:15:00,2018-12-01T16:15:00,1543680900,1.3,16,c03d,803,Broken clouds,260,0.8,0.75
8.6,175.88,78,1.2,92.08,774.84,26.89,435.8,d,0,1022.44995,final,66,1023.3,0,267,7.1,2018-12-01T11:30:00,2018-12-01T16:30:00,1543681800,1.1,16,c04d,804,Overcast clouds,215,0.4,0.37
6.8,179.78,87,0.9,92.4,776.89,27.09,439.5,d,0,1022.375,final,64,1023.19995,0,193,7.2,2018-12-01T11:45:00,2018-12-01T16:45:00,1543682700,1,16,c04d,804,Overcast clouds,175,1.2,1.2
8.6,183.67,87,2.3,92.73,778.94,27.29,443.2,d,0,1022.3,final,71,1023.1,0,195,7.2,2018-12-01T12:00:00,2018-12-01T17:00:00,1543683600,1,16,c04d,804,Overcast clouds,135,0.4,0.37
7.5,187.5,87,2.2,91.81,773.08,26.73,433,d,0,1021.95,final,71,1022.925,0,190,7.1,2018-12-01T12:15:00,2018-12-01T17:15:00,1543684500,1,16,c04d,804,Overcast clouds,95,0.8,0.75
6.8,191.32,87,2.2,90.89,767.22,26.17,422.7,d,0,1021.6,final,71,1022.75,0,186,7,2018-12-01T12:30:00,2018-12-01T17:30:00,1543685400,0.9,16,c04d,804,Overcast clouds,50,1.2,1.12
6.2,195.15,87,2.1,89.96,761.36,25.61,412.4,d,0,1021.25,final,71,1022.575,0,181,7,2018-12-01T12:45:00,2018-12-01T17:45:00,1543686300,0.9,16,c04d,804,Overcast clouds,10,1.6,1.5
5.9,198.97,93,1.8,89.04,755.5,25.05,402.2,d,0,1020.9,final,71,1022.4,0,119,6.7,2018-12-01T13:00:00,2018-12-01T18:00:00,1543687200,0.8,16,c04d,804,Overcast clouds,110,1.6,1.5
6.5,202.49,100,2.1,86.72,739.79,23.8,379.2,d,0,1020.825,final,70,1022.22504,0,125,7.2,2018-12-01T13:15:00,2018-12-01T18:15:00,1543688100,0.6,16,c04d,804,Overcast clouds,120,1.6,1.5
6.5,206,93,2.1,84.41,724.08,22.55,356.1,d,0,1020.75,final,70,1022.05005,0,106,7.2,2018-12-01T13:30:00,2018-12-01T18:30:00,1543689000,0.7,16,c04d,804,Overcast clouds,125,1.6,1.5
6.5,209.52,87,2.1,82.09,708.37,21.3,333.1,d,0,1020.675,final,70,1021.875,0,146,7.2,2018-12-01T13:45:00,2018-12-01T18:45:00,1543689900,0.7,16,c04d,804,Overcast clouds,130,1.6,1.5
7,213.03,87,1.9,79.77,692.66,20.05,310.1,d,0,1020.6,final,69,1021.7,0,136,7.2,2018-12-01T14:00:00,2018-12-01T19:00:00,1543690800,0.7,16,c04d,804,Overcast clouds,130,1.2,1.12
7.6,216.13,87,1.9,75.55,660.06,18.25,277.5,d,0,1020.675,final,69,1021.7,0,122,7.2,2018-12-01T14:15:00,2018-12-01T19:15:00,1543691700,0.7,16,c04d,804,Overcast clouds,135,0.8,0.75
8.7,219.24,87,1.9,71.33,627.45,16.45,244.9,d,0,1020.75,final,69,1021.7,0,108,7.2,2018-12-01T14:30:00,2018-12-01T19:30:00,1543692600,0.6,16,c04d,804,Overcast clouds,140,0.4,0.37
6,222.34,87,1.9,67.1,594.85,14.64,212.3,d,0,1020.825,final,69,1021.7,0,93,7.2,2018-12-01T14:45:00,2018-12-01T19:45:00,1543693500,0.6,16,c04d,804,Overcast clouds,145,2,1.9
7.7,225.44,87,1.8,62.88,562.24,12.84,179.7,d,0,1020.9,final,69,1021.7,0,79,7.1,2018-12-01T15:00:00,2018-12-01T20:00:00,1543694400,0.6,16,c04d,804,Overcast clouds,150,0.7,0.65
6.4,228.16,87,1.9,54.91,484.6,10.64,144.5,d,0,1020.9,final,70,1021.775,0,64,7,2018-12-01T15:15:00,2018-12-01T20:15:00,1543695300,0.5,16,c04d,804,Overcast clouds,150,1.3,1.3
5.5,230.88,87,1.7,46.94,406.96,8.43,109.4,d,0,1020.9,final,70,1021.85,0,48,6.8,2018-12-01T15:30:00,2018-12-01T20:30:00,1543696200,0.5,16,c04d,804,Overcast clouds,155,2,1.95
4.8,233.59,87,1.6,38.96,329.32,6.23,74.2,d,0,1020.9,final,70,1021.925,0,72,6.7,2018-12-01T15:45:00,2018-12-01T20:45:00,1543697100,0.5,16,c04d,804,Overcast clouds,160,2.8,2.6
4.7,236.31,90,1.7,30.99,251.68,4.02,39,d,0,1020.9,final,71,1022,0,45,6.5,2018-12-01T16:00:00,2018-12-01T21:00:00,1543698000,0.5,16,c04n,804,Overcast clouds,160,2.8,2.6
4.5,238.74,93,1.7,23.24,188.76,1.53,29.3,d,0,1020.9,final,72,1021.975,0,32,6.4,2018-12-01T16:15:00,2018-12-01T21:15:00,1543698900,0.4,16,c04n,804,Overcast clouds,155,2.8,2.6
4.3,241.17,96,1.8,15.5,125.84,-0.97,19.5,d,0,1020.9,final,73,1021.95,0,20,6.3,2018-12-01T16:30:00,2018-12-01T21:30:00,1543699800,0,16,c04n,804,Overcast clouds,155,2.8,2.6
4.1,243.59,100,1.8,7.75,62.92,-3.46,9.8,d,0.25,1020.9,final,74,1021.92505,0,9,6.1,2018-12-01T16:45:00,2018-12-01T21:45:00,1543700700,0,16,c04n,804,Overcast clouds,150,2.8,2.6
4,246.02,100,2,0,0,-5.95,0,n,0.5,1020.9,final,75,1021.9,0,0,6.1,2018-12-01T17:00:00,2018-12-01T22:00:00,1543701600,0,16,c04n,804,Overcast clouds,145,2.9,2.72
3.9,248.28,100,2.2,0,0,-8.63,0,n,0.5,1020.825,final,76,1021.775,0,0,6.1,2018-12-01T17:15:00,2018-12-01T22:15:00,1543702500,0,16,c04n,804,Overcast clouds,135,3.1,2.85
3.8,250.54,100,2.2,0,0,-11.31,0,n,0.5,1020.75,final,76,1021.65,0,0,6.1,2018-12-01T17:30:00,2018-12-01T22:30:00,1543703400,0,16,c04n,804,Overcast clouds,130,3.2,2.97
3.8,252.8,100,2.2,0,0,-13.98,0,n,0.25,1020.675,final,76,1021.525,0,0,6.1,2018-12-01T17:45:00,2018-12-01T22:45:00,1543704300,0,16,c04n,804,Overcast clouds,120,3.3,3.1
3.8,255.06,100,0.9,0,0,-16.66,0,n,0,1020.6,final,70,1021.4,0,0,6,2018-12-01T18:00:00,2018-12-01T23:00:00,1543705200,0,16,c04n,804,Overcast clouds,115,3.1,2.85
3.8,257.3,100,1,0,0,-19.46,0,n,0.25,1020.55,final,71,1021.375,0,0,5.8,2018-12-01T18:15:00,2018-12-01T23:15:00,1543706100,0,15,c04n,804,Overcast clouds,110,2.8,2.6
3.9,259.54,100,1.1,0,0,-22.25,0,n,0.5,1020.5,final,72,1021.35,0,0,5.7,2018-12-01T18:30:00,2018-12-01T23:30:00,1543707000,0,15,c04n,804,Overcast clouds,105,2.5,2.35
4,261.78,100,1.3,0,0,-25.05,0,n,0.75,1020.45,final,74,1021.325,0,0,5.6,2018-12-01T18:45:00,2018-12-01T23:45:00,1543707900,0,14,r01n,500,Light rain,100,2.2,2.1
4,264.02,100,1.5,0,0,-27.84,0,n,1,1020.4,final,75,1021.3,0,0,5.6,2018-12-01T19:00:00,2018-12-02T00:00:00,1543708800,0,14,r01n,500,Light rain,100,2.2,2.1
3.4,266.43,100,1.9,0,0,-30.68,0,n,1,1020.275,final,77,1021.25,0,0,5.6,2018-12-01T19:15:00,2018-12-02T00:15:00,1543709700,0,13,r01n,500,Light rain,105,3,2.76
2.9,268.85,100,2.1,0,0,-33.52,0,n,1,1020.15,final,78,1021.19995,0,0,5.6,2018-12-01T19:30:00,2018-12-02T00:30:00,1543710600,0,12,r01n,500,Light rain,105,3.7,3.43
2.5,271.26,100,2.4,0,0,-36.36,0,n,1,1020.025,final,80,1021.14996,0,0,5.6,2018-12-01T19:45:00,2018-12-02T00:45:00,1543711500,0,11,r01n,500,Light rain,110,4.5,4.09
3.2,273.67,100,2.8,0,0,-39.2,0,n,1,1019.9,final,82,1021.1,0,0,5.6,2018-12-01T20:00:00,2018-12-02T01:00:00,1543712400,0,13,r01n,500,Light rain,100,3.3,3.1
3.5,276.59,100,2.8,0,0,-42,0,n,1,1019.9,final,82,1021.05,0,0,5.6,2018-12-01T20:15:00,2018-12-02T01:15:00,1543713300,0,14,r01n,500,Light rain,100,2.8,2.6
3.7,279.51,100,2.8,0,0,-44.8,0,n,1,1019.9,final,82,1021,0,0,5.6,2018-12-01T20:30:00,2018-12-02T01:30:00,1543714200,0,15,r01n,500,Light rain,95,2.5,2.35
4,282.42,100,2.8,0,0,-47.6,0,n,1,1019.9,final,82,1020.95,0,0,5.6,2018-12-01T20:45:00,2018-12-02T01:45:00,1543715100,0,16,r01n,500,Light rain,90,2.2,2.1
3.9,285.34,100,2.8,0,0,-50.4,0,n,1,1019.9,final,82,1020.9,0,0,5.6,2018-12-01T21:00:00,2018-12-02T02:00:00,1543716000,0,16,r01n,500,Light rain,85,2.3,2.22
3.7,289.46,100,2.9,0,0,-53.01,0,n,0.875,1019.825,final,83,1020.825,0,0,5.6,2018-12-01T21:15:00,2018-12-02T02:15:00,1543716900,0,16,r01n,500,Light rain,80,2.5,2.35
3.6,293.57,100,3.1,0,0,-55.62,0,n,0.75,1019.75,final,84,1020.75,0,0,5.6,2018-12-01T21:30:00,2018-12-02T02:30:00,1543717800,0,16,r01n,500,Light rain,75,2.6,2.47
3.5,297.69,100,3.1,0,0,-58.23,0,n,0.625,1019.675,final,84,1020.675,0,0,5.6,2018-12-01T21:45:00,2018-12-02T02:45:00,1543718700,0,16,r01n,500,Light rain,70,2.8,2.6
3.4,301.8,100,3.3,0,0,-60.84,0,n,0.5,1019.6,final,85,1020.6,0,0,5.6,2018-12-01T22:00:00,2018-12-02T03:00:00,1543719600,0,14,c04n,804,Overcast clouds,70,2.9,2.72
3.3,308.59,100,3.4,0,0,-62.86,0,n,0.5,1019.07495,final,86,1020.3,0,0,5.6,2018-12-01T22:15:00,2018-12-02T03:15:00,1543720500,0,12,c04n,804,Overcast clouds,70,3.1,2.85
3.2,315.39,100,3.8,0,0,-64.89,0,n,0.5,1018.55,final,88,1020,0,0,5.6,2018-12-01T22:30:00,2018-12-02T03:30:00,1543721400,0,10,c04n,804,Overcast clouds,70,3.2,2.97
3.2,322.18,100,4.1,0,0,-66.91,0,n,0.5,1018.025,final,90,1019.7,0,0,5.6,2018-12-01T22:45:00,2018-12-02T03:45:00,1543722300,0,8,c04n,804,Overcast clouds,70,3.3,3.1
3.2,328.97,100,4.2,0,0,-68.93,0,n,0.5,1017.5,final,91,1019.4,0,0,5.6,2018-12-01T23:00:00,2018-12-02T04:00:00,1543723200,0,6,c04n,804,Overcast clouds,65,3.3,3.1
3.2,249.22,100,4.4,0,0,-69.47,0,n,0.5,1017.25,final,92,1019.10004,0,0,5.6,2018-12-01T23:15:00,2018-12-02T04:15:00,1543724100,0,5,c04n,804,Overcast clouds,60,3.3,3.1
3.2,169.47,100,4.4,0,0,-70.02,0,n,0.5,1017,final,92,1018.80005,0,0,5.6,2018-12-01T23:30:00,2018-12-02T04:30:00,1543725000,0,5,c04n,804,Overcast clouds,60,3.3,3.1
3.5,89.71,100,4.4,0,0,-70.56,0,n,0.5,1016.75,final,92,1018.5,0,0,5.6,2018-12-01T23:45:00,2018-12-02T04:45:00,1543725900,0,6,c04n,804,Overcast clouds,70,2.8,2.6
3.7,9.96,100,4.7,0,0,-71.1,0,n,0.5,1016.5,final,93,1018.2,0,0,5.7,2018-12-02T00:00:00,2018-12-02T05:00:00,1543726800,0,7,c04n,804,Overcast clouds,70,2.8,2.6
3.8,18.83,100,5,0,0,-69.75,0,n,0.5,1016.25,final,94,1017.9,0,0,5.8,2018-12-02T00:15:00,2018-12-02T05:15:00,1543727700,0,7,c04n,804,Overcast clouds,65,2.8,2.6
4,27.71,100,5.1,0,0,-68.39,0,n,0.5,1016,final,94,1017.6,0,0,6,2018-12-02T00:30:00,2018-12-02T05:30:00,1543728600,0,8,c04n,804,Overcast clouds,65,2.8,2.6
4.1,36.58,100,5.2,0,0,-67.04,0,n,0.5,1015.75,final,94,1017.3,0,0,6.1,2018-12-02T00:45:00,2018-12-02T05:45:00,1543729500,0,8,c04n,804,Overcast clouds,60,2.8,2.6
4.1,45.45,100,5.4,0,0,-65.68,0,n,0.5,1015.5,final,95,1017,0,0,6.1,2018-12-02T01:00:00,2018-12-02T06:00:00,1543730400,0,8,c04n,804,Overcast clouds,60,2.8,2.6
4.8,50.77,100,6,0,0,-63.31,0,n,0.625,1015.325,final,95,1016.7,0,0,6.7,2018-12-02T01:15:00,2018-12-02T06:15:00,1543731300,0,5,r01n,500,Light rain,60,2.8,2.6
5.1,56.09,100,6.4,0,0,-60.94,0,n,0.75,1015.15,final,96,1016.4,0,0,7,2018-12-02T01:30:00,2018-12-02T06:30:00,1543732200,0,5,r01n,500,Light rain,65,2.8,2.6
5.4,61.41,100,6.6,0,0,-58.57,0,n,0.875,1014.975,final,96,1016.1,0,0,7.2,2018-12-02T01:45:00,2018-12-02T06:45:00,1543733100,0,5,r01n,500,Light rain,70,2.8,2.6
5.2,66.73,100,6.6,0,0,-56.2,0,n,1,1014.8,final,96,1015.8,0,0,7.2,2018-12-02T02:00:00,2018-12-02T07:00:00,1543734000,0,5,r01n,500,Light rain,70,3.2,2.97
4.9,70.17,100,6.8,0,0,-53.48,0,n,1,1014.55,final,97,1015.55,0,0,7.2,2018-12-02T02:15:00,2018-12-02T07:15:00,1543734900,0,5,r01n,500,Light rain,70,3.6,3.34
4.7,73.61,100,6.9,0,0,-50.75,0,n,1,1014.3,final,98,1015.3,0,0,7.2,2018-12-02T02:30:00,2018-12-02T07:30:00,1543735800,0,5,r01n,500,Light rain,70,4.1,3.72
4.5,77.04,100,7.1,0,0,-48.03,0,n,0.5,1014.05,final,99,1015.05,0,0,7.2,2018-12-02T02:45:00,2018-12-02T07:45:00,1543736700,0,5,a05n,741,Fog,70,4.5,4.09
7.3,80.48,100,7.3,0,0,-45.3,0,n,1,1013.8,final,100,1014.8,0,0,7.3,2018-12-02T03:00:00,2018-12-02T08:00:00,1543737600,0,5,r01n,500,Light rain,65,4.2,3.84
7.5,83.11,100,7.4,0,0,-42.47,0,n,2.75,1013.625,final,99,1014.65,0,0,7.5,2018-12-02T03:15:00,2018-12-02T08:15:00,1543738500,0,6,r01n,500,Light rain,60,3.9,3.59
7.7,85.74,100,7.4,0,0,-39.64,0,n,4.5,1013.44995,final,98,1014.5,0,0,7.7,2018-12-02T03:30:00,2018-12-02T08:30:00,1543739400,0,6,r02n,501,Moderate rain,55,3.6,3.35
7.8,88.36,100,7.2,0,0,-36.8,0,n,2.5,1013.27496,final,96,1014.35,0,0,7.8,2018-12-02T03:45:00,2018-12-02T08:45:00,1543740300,0,6,r01n,500,Light rain,50,3.3,3.1
7.4,90.99,100,6.6,0,0,-33.97,0,n,0.5,1013.1,final,95,1014.2,0,0,7.4,2018-12-02T04:00:00,2018-12-02T09:00:00,1543741200,0,6,c04n,804,Overcast clouds,45,3.3,3.1
4.8,93.3,100,6.3,0,0,-31.15,0,n,0.25,1012.77496,final,96,1013.85,0,0,6.9,2018-12-02T04:15:00,2018-12-02T09:15:00,1543742100,0,6,c04n,804,Overcast clouds,40,3.3,3.1
4.3,95.6,100,6.2,0,0,-28.32,0,n,1,1012.44995,final,98,1013.5,0,0,6.5,2018-12-02T04:30:00,2018-12-02T09:30:00,1543743000,0,5,r01n,500,Light rain,35,3.3,3.1
3.8,97.91,100,6,0,0,-25.5,0,n,0.75,1012.125,final,99,1013.15,0,0,6.1,2018-12-02T04:45:00,2018-12-02T09:45:00,1543743900,0,5,r01n,500,Light rain,30,3.3,3.1
4,100.21,100,6.4,0,0,-22.67,0,n,0.5,1011.8,final,100,1012.8,0,0,6.4,2018-12-02T05:00:00,2018-12-02T10:00:00,1543744800,0,5,a05n,741,Fog,35,3.5,3.22
4.3,102.44,100,6.7,0,0,-19.93,0,n,0.5,1011.45,final,100,1012.4,0,0,6.7,2018-12-02T05:15:00,2018-12-02T10:15:00,1543745700,0,5,a05n,741,Fog,35,3.6,3.35
4.5,104.67,100,6.9,0,0,-17.18,0,n,0.5,1011.1,final,100,1012,0,0,6.9,2018-12-02T05:30:00,2018-12-02T10:30:00,1543746600,0,5,a05n,741,Fog,40,3.8,3.47
4.8,106.9,100,7.2,0,0,-14.44,0,n,0.5,1010.75,final,100,1011.6,0,0,7.2,2018-12-02T05:45:00,2018-12-02T10:45:00,1543747500,0,5,a05n,741,Fog,40,3.9,3.6
7.3,109.13,100,7.3,0,0,-11.69,0,n,0.5,1010.4,final,100,1011.2,0,0,7.3,2018-12-02T06:00:00,2018-12-02T11:00:00,1543748400,0,5,a05n,741,Fog,40,3.9,3.6
7.5,111.45,100,7.5,0,0,-9.09,0,n,0.5,1010.075,final,100,1010.9625,0,0,7.5,2018-12-02T06:15:00,2018-12-02T11:15:00,1543749300,0,5,a05n,741,Fog,40,3.9,3.6
7.7,113.78,100,7.7,0,0,-6.49,0,n,0.5,1009.75,final,100,1010.725,0,0,7.7,2018-12-02T06:30:00,2018-12-02T11:30:00,1543750200,0,5,a05n,741,Fog,40,3.9,3.6
