,timestamp_local,DEP_DELAY,app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
27,2018-01-01T10:45:00,4.0,-21.0,145.43,3,-26.3,72.81,693.24,18.14,284.4,d,0.0,631.172,final,52,1026.0,0.0,284,-18.9,2018-01-01T04:45:00,1514781900,1.6,16,Few clouds,801,c02d,118,0.8,0.8
28,2018-01-01T18:15:00,72.0,-18.7,243.89,0,-25.7,0.0,0.0,-5.17,0.0,n,0.0,633.1546,final,46,1025.25,0.0,0,-16.9,2018-01-01T12:15:00,1514808900,0.0,16,Clear Sky,800,c01n,126,0.8,0.8
29,2018-01-01T18:15:00,0.0,-18.7,243.89,0,-25.7,0.0,0.0,-5.17,0.0,n,0.0,633.1546,final,46,1025.25,0.0,0,-16.9,2018-01-01T12:15:00,1514808900,0.0,16,Clear Sky,800,c01n,126,0.8,0.8
30,2018-01-01T18:15:00,4.0,-18.7,243.89,0,-25.7,0.0,0.0,-5.17,0.0,n,0.0,633.1546,final,46,1025.25,0.0,0,-16.9,2018-01-01T12:15:00,1514808900,0.0,16,Clear Sky,800,c01n,126,0.8,0.8
31,2018-01-01T18:15:00,103.0,-18.7,243.89,0,-25.7,0.0,0.0,-5.17,0.0,n,0.0,633.1546,final,46,1025.25,0.0,0,-16.9,2018-01-01T12:15:00,1514808900,0.0,16,Clear Sky,800,c01n,126,0.8,0.8
32,2018-01-01T15:00:00,15.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
33,2018-01-01T15:00:00,30.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
34,2018-01-01T15:00:00,-5.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
35,2018-01-01T15:00:00,21.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
36,2018-01-01T15:00:00,87.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
37,2018-01-01T15:00:00,83.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
38,2018-01-01T15:00:00,103.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
39,2018-01-01T15:00:00,-7.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
40,2018-01-01T15:00:00,74.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
41,2018-01-01T15:00:00,53.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
42,2018-01-01T15:00:00,-1.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
43,2018-01-01T15:00:00,28.0,-14.5,207.43,0,-22.1,79.79,747.65,21.59,348.6,d,0.0,637.37585,final,46,1025.0,0.0,349,-13.0,2018-01-01T09:00:00,1514797200,1.9,16,Clear Sky,800,c01d,126,0.8,0.8
44,2018-01-01T16:30:00,-3.0,-16.0,225.98,0,-23.4,55.09,534.91,11.1,157.7,d,0.0,635.72046,final,46,1025.0,0.0,158,-14.4,2018-01-01T10:30:00,1514802600,1.4,16,Clear Sky,800,c01d,125,0.8,0.8
45,2018-01-01T16:30:00,2.0,-16.0,225.98,0,-23.4,55.09,534.91,11.1,157.7,d,0.0,635.72046,final,46,1025.0,0.0,158,-14.4,2018-01-01T10:30:00,1514802600,1.4,16,Clear Sky,800,c01d,125,0.8,0.8
46,2018-01-01T16:30:00,,-16.0,225.98,0,-23.4,55.09,534.91,11.1,157.7,d,0.0,635.72046,final,46,1025.0,0.0,158,-14.4,2018-01-01T10:30:00,1514802600,1.4,16,Clear Sky,800,c01d,125,0.8,0.8
47,2018-01-01T16:30:00,-1.0,-16.0,225.98,0,-23.4,55.09,534.91,11.1,157.7,d,0.0,635.72046,final,46,1025.0,0.0,158,-14.4,2018-01-01T10:30:00,1514802600,1.4,16,Clear Sky,800,c01d,125,0.8,0.8
48,2018-01-01T20:00:00,1.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
49,2018-01-01T20:00:00,1.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
50,2018-01-01T20:00:00,-4.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
51,2018-01-01T20:00:00,47.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
52,2018-01-01T20:00:00,-4.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
53,2018-01-01T20:00:00,5.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
54,2018-01-01T20:00:00,47.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
55,2018-01-01T20:00:00,78.0,-21.4,259.46,0,-26.2,0.0,0.0,-24.04,0.0,n,0.0,630.8585,final,54,1026.0,0.0,0,-19.3,2018-01-01T14:00:00,1514815200,0.0,16,Clear Sky,800,c01n,122,0.8,0.8
56,2018-01-01T21:45:00,134.0,-21.3,276.3,0,-26.5,0.0,0.0,-43.94,0.0,n,0.0,630.9653,final,52,1026.0,0.0,0,-19.2,2018-01-01T15:45:00,1514821500,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
57,2018-01-01T21:45:00,-3.0,-21.3,276.3,0,-26.5,0.0,0.0,-43.94,0.0,n,0.0,630.9653,final,52,1026.0,0.0,0,-19.2,2018-01-01T15:45:00,1514821500,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
58,2018-01-01T21:45:00,26.0,-21.3,276.3,0,-26.5,0.0,0.0,-43.94,0.0,n,0.0,630.9653,final,52,1026.0,0.0,0,-19.2,2018-01-01T15:45:00,1514821500,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
59,2018-01-01T21:45:00,21.0,-21.3,276.3,0,-26.5,0.0,0.0,-43.94,0.0,n,0.0,630.9653,final,52,1026.0,0.0,0,-19.2,2018-01-01T15:45:00,1514821500,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
60,2018-01-01T16:45:00,12.0,-16.0,228.81,0,-23.7,49.18,478.6,9.04,121.7,d,0.0,635.72046,final,45,1025.0,0.0,122,-14.4,2018-01-01T10:45:00,1514803500,1.3,16,Clear Sky,800,c01d,126,0.8,0.8
61,2018-01-01T16:45:00,22.0,-16.0,228.81,0,-23.7,49.18,478.6,9.04,121.7,d,0.0,635.72046,final,45,1025.0,0.0,122,-14.4,2018-01-01T10:45:00,1514803500,1.3,16,Clear Sky,800,c01d,126,0.8,0.8
62,2018-01-01T16:45:00,-7.0,-16.0,228.81,0,-23.7,49.18,478.6,9.04,121.7,d,0.0,635.72046,final,45,1025.0,0.0,122,-14.4,2018-01-01T10:45:00,1514803500,1.3,16,Clear Sky,800,c01d,126,0.8,0.8
63,2018-01-01T16:45:00,54.0,-16.0,228.81,0,-23.7,49.18,478.6,9.04,121.7,d,0.0,635.72046,final,45,1025.0,0.0,122,-14.4,2018-01-01T10:45:00,1514803500,1.3,16,Clear Sky,800,c01d,126,0.8,0.8
64,2018-01-01T16:45:00,35.0,-16.0,228.81,0,-23.7,49.18,478.6,9.04,121.7,d,0.0,635.72046,final,45,1025.0,0.0,122,-14.4,2018-01-01T10:45:00,1514803500,1.3,16,Clear Sky,800,c01d,126,0.8,0.8
65,2018-01-01T22:00:00,111.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
66,2018-01-01T22:00:00,48.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
67,2018-01-01T22:00:00,15.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
68,2018-01-01T22:00:00,-8.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
69,2018-01-01T22:00:00,58.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
70,2018-01-01T22:00:00,31.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
71,2018-01-01T22:00:00,8.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
72,2018-01-01T22:00:00,32.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
73,2018-01-01T22:00:00,52.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
74,2018-01-01T22:00:00,7.0,-21.4,278.9,0,-26.6,0.0,0.0,-46.79,0.0,n,0.0,630.8585,final,52,1026.0,0.0,0,-19.3,2018-01-01T16:00:00,1514822400,0.0,16,Clear Sky,800,c01n,118,0.8,0.8
75,2018-01-01T17:00:00,161.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
76,2018-01-01T17:00:00,46.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
77,2018-01-01T17:00:00,77.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
78,2018-01-01T17:00:00,-5.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
79,2018-01-01T17:00:00,88.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
80,2018-01-01T17:00:00,-4.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
81,2018-01-01T17:00:00,-2.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
82,2018-01-01T17:00:00,-5.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
83,2018-01-01T17:00:00,-2.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
84,2018-01-01T17:00:00,1.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
85,2018-01-01T17:00:00,71.0,-16.0,231.63,0,-23.9,43.28,422.3,6.98,85.8,d,0.0,635.72046,final,44,1025.0,0.0,86,-14.4,2018-01-01T11:00:00,1514804400,1.3,16,Clear Sky,800,c01d,128,0.8,0.8
86,2018-01-01T06:00:00,-6.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
87,2018-01-01T06:00:00,-1.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
88,2018-01-01T06:00:00,5.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
89,2018-01-01T06:00:00,9.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
90,2018-01-01T06:00:00,-5.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
91,2018-01-01T06:00:00,-5.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
92,2018-01-01T06:00:00,13.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
93,2018-01-01T06:00:00,-5.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
94,2018-01-01T06:00:00,-6.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
95,2018-01-01T06:00:00,25.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
96,2018-01-01T06:00:00,-1.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
97,2018-01-01T06:00:00,-5.0,-23.2,97.93,66,-27.3,0.0,0.0,-27.46,0.0,n,0.0,629.8161,final,50,1025.0,0.0,0,-19.6,2018-01-01T00:00:00,1514764800,0.0,16,Broken clouds,803,c03n,112,1.2,1.2
98,2018-01-01T18:45:00,-2.0,-19.1,248.44,0,-25.8,0.0,0.0,-10.4,0.0,n,0.0,633.0414,final,47,1025.75,0.0,0,-17.2,2018-01-01T12:45:00,1514810700,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
99,2018-01-01T18:45:00,-2.0,-19.1,248.44,0,-25.8,0.0,0.0,-10.4,0.0,n,0.0,633.0414,final,47,1025.75,0.0,0,-17.2,2018-01-01T12:45:00,1514810700,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
100,2018-01-01T18:45:00,9.0,-19.1,248.44,0,-25.8,0.0,0.0,-10.4,0.0,n,0.0,633.0414,final,47,1025.75,0.0,0,-17.2,2018-01-01T12:45:00,1514810700,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
101,2018-01-01T18:45:00,33.0,-19.1,248.44,0,-25.8,0.0,0.0,-10.4,0.0,n,0.0,633.0414,final,47,1025.75,0.0,0,-17.2,2018-01-01T12:45:00,1514810700,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
102,2018-01-01T18:45:00,70.0,-19.1,248.44,0,-25.8,0.0,0.0,-10.4,0.0,n,0.0,633.0414,final,47,1025.75,0.0,0,-17.2,2018-01-01T12:45:00,1514810700,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
103,2018-01-01T19:15:00,-5.0,-19.8,252.9,0,-25.9,0.0,0.0,-15.77,0.0,n,0.0,632.4532,final,49,1026.0,0.0,0,-17.9,2018-01-01T13:15:00,1514812500,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
104,2018-01-01T19:15:00,-7.0,-19.8,252.9,0,-25.9,0.0,0.0,-15.77,0.0,n,0.0,632.4532,final,49,1026.0,0.0,0,-17.9,2018-01-01T13:15:00,1514812500,0.0,16,Clear Sky,800,c01n,124,0.8,0.8
